flow_id,flow_signal_time,flow_i,side,frozen_flow_signed12_atr,trigger_rule,trigger_time,trigger_i,trigger_level,entry,entry_atr,delay_bars,delay_hours
870,2022-06-14 08:00:00+00:00,96921,-1,1.2543856695511644,EXTREME4_COLOR,2022-06-14 10:30:00+00:00,96931,22559.4,22477.5,251.27142857142852,10,2.5
871,2022-06-14 23:00:00+00:00,96981,-1,5.167657550535071,EXTREME4_COLOR,2022-06-15 01:45:00+00:00,96992,22266.6,22152.8,243.47857142857174,11,2.75
872,2022-06-15 11:45:00+00:00,97032,1,5.210329559615034,EXTREME4_COLOR,2022-06-15 17:00:00+00:00,97053,20623.4,20725.0,262.0571428571428,21,5.25
873,2022-06-16 00:30:00+00:00,97083,1,-5.100166992159856,EXTREME4_COLOR,2022-06-16 06:45:00+00:00,97108,21720.0,21788.4,137.12142857142786,25,6.25
874,2022-06-16 12:30:00+00:00,97131,-1,4.045825287488838,EXTREME4_COLOR,2022-06-16 15:30:00+00:00,97143,21230.0,21163.6,250.20714285714297,12,3.0
875,2022-06-17 00:30:00+00:00,97179,-1,-2.635834700880205,EXTREME4_COLOR,2022-06-17 04:45:00+00:00,97196,20570.0,20519.1,188.35000000000036,17,4.25
876,2022-06-17 13:15:00+00:00,97230,-1,0.8182546036829611,EXTREME4_COLOR,2022-06-17 13:45:00+00:00,97232,20859.0,20791.0,167.37142857142862,2,0.5
877,2022-06-18 01:15:00+00:00,97278,-1,11.464799206742653,EXTREME4_COLOR,2022-06-18 05:00:00+00:00,97293,20497.7,20434.1,92.99999999999974,15,3.75
878,2022-06-18 13:15:00+00:00,97326,1,-2.176571920757978,EXTREME4_COLOR,2022-06-18 16:00:00+00:00,97337,18904.0,18970.4,118.22142857142846,11,2.75
879,2022-06-19 01:15:00+00:00,97374,1,2.445100292519848,EXTREME4_COLOR,2022-06-19 02:30:00+00:00,97379,18313.3,18417.7,211.3857142857149,5,1.25
880,2022-06-19 13:15:00+00:00,97422,1,1.0147718815543103,EXTREME4_COLOR,2022-06-20 00:15:00+00:00,97466,20291.0,20322.0,210.971428571429,44,11.0
881,2022-06-20 01:15:00+00:00,97470,1,3.580620641792525,EXTREME4_COLOR,2022-06-20 01:45:00+00:00,97472,19681.1,19788.6,201.4142857142862,2,0.5
882,2022-06-20 18:15:00+00:00,97538,-1,-4.519122678396872,EXTREME4_COLOR,2022-06-20 19:15:00+00:00,97542,20106.2,20011.6,207.3999999999999,4,1.0
883,2022-06-21 15:45:00+00:00,97624,1,-5.492783806496401,EXTREME4_COLOR,2022-06-21 18:15:00+00:00,97634,21156.1,21219.7,126.57142857142883,10,2.5
884,2022-06-22 05:00:00+00:00,97677,-1,1.5335021097046184,EXTREME4_COLOR,2022-06-22 05:30:00+00:00,97679,20549.9,20466.5,119.49285714285725,2,0.5
885,2022-06-22 17:00:00+00:00,97725,-1,-0.2529008438818536,EXTREME4_COLOR,2022-06-22 20:15:00+00:00,97738,20229.7,20126.6,155.60714285714337,13,3.25
886,2022-06-23 10:00:00+00:00,97793,1,-0.0231404958677685,EXTREME4_COLOR,2022-06-23 11:15:00+00:00,97798,20662.5,20688.2,130.8571428571426,5,1.25
887,2022-06-23 22:00:00+00:00,97841,1,0.2558697972251778,EXTREME4_COLOR,2022-06-24 00:30:00+00:00,97851,20987.1,21041.7,149.67142857142866,10,2.5
888,2022-06-24 15:45:00+00:00,97912,-1,-2.798132799847564,EXTREME4_COLOR,2022-06-24 17:15:00+00:00,97918,21199.8,21144.4,137.69285714285692,6,1.5
889,2022-06-25 23:00:00+00:00,98037,1,-0.4843379406232008,EXTREME4_COLOR,2022-06-26 00:15:00+00:00,98042,21385.1,21427.7,102.00000000000026,5,1.25
891,2022-06-27 09:30:00+00:00,98175,1,-7.60489359869044,EXTREME4_COLOR,2022-06-27 12:00:00+00:00,98185,21277.0,21298.7,80.6857142857147,10,2.5
892,2022-06-28 07:45:00+00:00,98264,1,-9.643617021276654,EXTREME4_COLOR,2022-06-28 10:15:00+00:00,98274,21029.9,21052.3,81.02857142857127,10,2.5
893,2022-06-28 20:00:00+00:00,98313,-1,1.5926532355662968,EXTREME4_COLOR,2022-06-28 20:45:00+00:00,98316,20314.4,20269.0,100.70000000000047,3,0.75
894,2022-06-29 09:30:00+00:00,98367,-1,-1.8146772767462545,EXTREME4_COLOR,2022-06-29 12:15:00+00:00,98378,20150.0,20071.7,117.65000000000016,11,2.75
896,2022-06-30 09:30:00+00:00,98463,1,-0.7880338516040138,EXTREME4_COLOR,2022-06-30 10:45:00+00:00,98468,18991.3,19093.1,134.71428571428623,5,1.25
897,2022-06-30 21:30:00+00:00,98511,-1,-4.22535211267605,EXTREME4_COLOR,2022-06-30 22:45:00+00:00,98516,18921.0,18885.0,142.257142857143,5,1.25
898,2022-07-01 09:30:00+00:00,98559,-1,-0.2552044806086861,EXTREME4_COLOR,2022-07-01 12:45:00+00:00,98572,19326.0,19275.1,140.52857142857152,13,3.25
899,2022-07-02 05:15:00+00:00,98638,-1,-1.0645161290322778,EXTREME4_COLOR,2022-07-02 12:15:00+00:00,98666,19265.0,19219.9,86.94285714285668,28,7.0
900,2022-07-03 06:15:00+00:00,98738,-1,-0.5236754863326398,EXTREME4_COLOR,2022-07-03 18:15:00+00:00,98786,19270.0,19191.7,68.01428571428629,48,12.0
901,2022-07-03 20:15:00+00:00,98794,1,-4.346150834051204,EXTREME4_COLOR,2022-07-04 03:00:00+00:00,98821,19050.0,19103.7,74.49285714285699,27,6.75
902,2022-07-04 10:00:00+00:00,98849,1,6.737398288069244,EXTREME4_COLOR,2022-07-04 14:00:00+00:00,98865,19514.4,19542.1,114.92142857142868,16,4.0
903,2022-07-05 01:45:00+00:00,98912,1,-6.302598575298525,EXTREME4_COLOR,2022-07-05 08:45:00+00:00,98940,19837.7,19884.7,116.42142857142842,28,7.0
904,2022-07-05 13:45:00+00:00,98960,-1,-3.812138893655981,EXTREME4_COLOR,2022-07-05 19:45:00+00:00,98984,20449.0,20392.8,138.10714285714235,24,6.0
905,2022-07-06 03:45:00+00:00,99016,-1,-1.5097742736796416,EXTREME4_COLOR,2022-07-06 04:15:00+00:00,99018,20300.0,20197.1,150.2571428571425,2,0.5
906,2022-07-06 19:00:00+00:00,99077,1,-0.8953951108584419,EXTREME4_COLOR,2022-07-06 20:15:00+00:00,99082,20267.1,20290.5,100.19999999999995,5,1.25
907,2022-07-07 20:30:00+00:00,99179,1,0.2557556015318935,EXTREME4_COLOR,2022-07-08 00:30:00+00:00,99195,21571.3,21651.4,95.478571428572,16,4.0
908,2022-07-09 20:45:00+00:00,99372,-1,3.302425011690795,EXTREME4_COLOR,2022-07-10 08:00:00+00:00,99417,21355.0,21320.6,58.88571428571413,45,11.25
909,2022-07-10 17:00:00+00:00,99453,-1,3.292291950886749,EXTREME4_COLOR,2022-07-11 03:15:00+00:00,99494,20651.4,20614.4,105.65000000000042,41,10.25
910,2022-07-11 09:15:00+00:00,99518,-1,2.704037558685437,EXTREME4_COLOR,2022-07-11 10:45:00+00:00,99524,20599.5,20522.4,66.30714285714306,6,1.5
912,2022-07-12 15:15:00+00:00,99638,1,-3.8541261821479393,EXTREME4_COLOR,2022-07-12 19:30:00+00:00,99655,19333.0,19412.1,104.39285714285714,17,4.25
913,2022-07-13 05:00:00+00:00,99693,1,7.05681259222819,EXTREME4_COLOR,2022-07-13 09:45:00+00:00,99712,19768.0,19797.6,112.02857142857076,19,4.75
914,2022-07-13 17:00:00+00:00,99741,1,1.1984274163637656,EXTREME4_COLOR,2022-07-13 18:15:00+00:00,99746,19686.8,19768.2,175.20000000000022,5,1.25
915,2022-07-14 05:00:00+00:00,99789,1,1.880401497107836,EXTREME4_COLOR,2022-07-14 09:00:00+00:00,99805,19731.2,19759.2,100.91428571428592,16,4.0
916,2022-07-14 17:00:00+00:00,99837,1,1.657788252034345,EXTREME4_COLOR,2022-07-15 04:45:00+00:00,99884,20509.1,20535.9,123.41428571428567,47,11.75
917,2022-07-16 17:00:00+00:00,100029,1,-0.6309362279511527,EXTREME4_COLOR,2022-07-16 18:45:00+00:00,100036,21195.0,21285.5,170.8500000000001,7,1.75
918,2022-07-18 05:45:00+00:00,100176,1,0.1540714150765113,EXTREME4_COLOR,2022-07-18 08:30:00+00:00,100187,22162.0,22245.3,211.5428571428573,11,2.75
920,2022-07-19 06:45:00+00:00,100276,-1,-8.768376198447712,EXTREME4_COLOR,2022-07-19 09:30:00+00:00,100287,21960.0,21894.4,154.62142857142862,11,2.75
921,2022-07-20 18:00:00+00:00,100417,-1,3.568019179774061,EXTREME4_COLOR,2022-07-20 21:15:00+00:00,100430,23395.0,23331.8,216.528571428571,13,3.25
922,2022-07-21 09:45:00+00:00,100480,-1,-1.753513373486188,EXTREME4_COLOR,2022-07-21 16:30:00+00:00,100507,23087.0,22959.1,177.2500000000005,27,6.75
923,2022-07-22 16:30:00+00:00,100603,-1,0.9794548918896626,EXTREME4_COLOR,2022-07-22 18:30:00+00:00,100611,23024.3,22984.1,132.72142857142873,8,2.0
924,2022-07-23 13:45:00+00:00,100688,-1,-0.6801281007436359,EXTREME4_COLOR,2022-07-23 23:30:00+00:00,100727,22529.0,22447.0,88.02857142857154,39,9.75
925,2022-07-24 01:45:00+00:00,100736,1,1.5457343540367543,EXTREME4_COLOR,2022-07-24 02:15:00+00:00,100738,22355.9,22403.0,87.7642857142855,2,0.5
926,2022-07-24 15:45:00+00:00,100792,1,-8.046260420335827,EXTREME4_COLOR,2022-07-24 16:30:00+00:00,100795,22630.0,22710.1,117.1642857142854,3,0.75
927,2022-07-25 03:45:00+00:00,100840,-1,-0.220307545024824,EXTREME4_COLOR,2022-07-25 05:15:00+00:00,100846,21923.3,21805.2,110.30000000000005,6,1.5
928,2022-07-25 21:00:00+00:00,100909,1,-7.164372469635649,EXTREME4_COLOR,2022-07-25 22:30:00+00:00,100915,21590.0,21667.6,169.35714285714286,6,1.5
929,2022-07-26 13:45:00+00:00,100976,1,1.98480774401722,EXTREME4_COLOR,2022-07-26 14:30:00+00:00,100979,20850.0,20895.5,119.46428571428571,3,0.75
931,2022-07-28 04:00:00+00:00,101129,-1,-5.518199233716476,EXTREME4_COLOR,2022-07-28 06:00:00+00:00,101137,23250.0,23158.8,120.19285714285694,8,2.0
933,2022-07-29 13:00:00+00:00,101261,1,2.602761807533176,EXTREME4_COLOR,2022-07-29 19:30:00+00:00,101287,23814.4,23875.2,136.76428571428576,26,6.5
934,2022-07-30 20:30:00+00:00,101387,-1,2.883929548189485,EXTREME4_COLOR,2022-07-31 01:30:00+00:00,101407,23778.7,23722.8,101.54285714285677,20,5.0
935,2022-08-01 01:30:00+00:00,101503,-1,2.568872213002371,EXTREME4_COLOR,2022-08-01 12:30:00+00:00,101547,23266.0,23165.2,99.08571428571408,44,11.0
936,2022-08-01 17:30:00+00:00,101567,-1,0.2547154064430036,EXTREME4_COLOR,2022-08-01 19:15:00+00:00,101574,22988.6,22934.4,123.01428571428576,7,1.75
937,2022-08-02 05:30:00+00:00,101615,-1,-3.4056877539175963,EXTREME4_COLOR,2022-08-02 13:30:00+00:00,101647,22868.9,22772.1,94.0428571428573,32,8.0
938,2022-08-02 17:30:00+00:00,101663,1,-1.2518547442405372,EXTREME4_COLOR,2022-08-03 00:45:00+00:00,101692,22762.8,22783.4,99.47857142857148,29,7.25
939,2022-08-03 07:45:00+00:00,101720,1,7.348982785602523,EXTREME4_COLOR,2022-08-03 11:15:00+00:00,101734,23321.1,23403.3,98.18571428571497,14,3.5
940,2022-08-03 22:45:00+00:00,101780,-1,0.6755258669698472,EXTREME4_COLOR,2022-08-04 00:30:00+00:00,101787,22990.0,22970.0,108.35714285714286,7,1.75
941,2022-08-04 10:45:00+00:00,101828,-1,3.058288770053493,EXTREME4_COLOR,2022-08-04 11:45:00+00:00,101832,22906.2,22872.3,75.72142857142924,4,1.0
942,2022-08-05 02:00:00+00:00,101889,1,4.970829535095732,EXTREME4_COLOR,2022-08-05 04:45:00+00:00,101900,23116.2,23142.4,94.74999999999974,11,2.75
943,2022-08-05 14:00:00+00:00,101937,-1,0.2297533501650758,EXTREME4_COLOR,2022-08-05 14:15:00+00:00,101938,23295.0,23222.0,152.18571428571417,1,0.25
944,2022-08-06 02:00:00+00:00,101985,1,-0.270004103405826,EXTREME4_COLOR,2022-08-06 11:30:00+00:00,102023,23153.3,23173.1,40.828571428571585,38,9.5
945,2022-08-06 23:45:00+00:00,102072,-1,-1.5143043762246764,EXTREME4_COLOR,2022-08-07 02:15:00+00:00,102082,22943.0,22935.5,74.25,10,2.5
946,2022-08-07 13:30:00+00:00,102127,1,1.2270027524264695,EXTREME4_COLOR,2022-08-07 14:30:00+00:00,102131,23080.0,23105.1,55.878571428571895,4,1.0
949,2022-08-09 10:00:00+00:00,102305,-1,2.902161547212729,EXTREME4_COLOR,2022-08-09 15:15:00+00:00,102326,23118.1,23107.5,104.32857142857185,21,5.25
950,2022-08-09 22:00:00+00:00,102353,-1,2.922339150126517,EXTREME4_COLOR,2022-08-09 22:30:00+00:00,102355,23242.6,23135.1,57.50000000000052,2,0.5
951,2022-08-10 10:00:00+00:00,102401,1,15.781402936378568,EXTREME4_COLOR,2022-08-10 10:30:00+00:00,102403,23012.8,23061.3,59.585714285714076,2,0.5
952,2022-08-10 22:00:00+00:00,102449,-1,-3.1937268485110977,EXTREME4_COLOR,2022-08-11 00:15:00+00:00,102458,24020.1,23932.1,133.28571428571402,9,2.25
953,2022-08-11 10:30:00+00:00,102499,1,-3.3840361445782925,EXTREME4_COLOR,2022-08-11 12:30:00+00:00,102507,24515.1,24673.6,114.43571428571444,8,2.0
954,2022-08-11 22:30:00+00:00,102547,-1,2.8335158017662976,EXTREME4_COLOR,2022-08-12 00:00:00+00:00,102553,23950.7,23761.9,115.12142857142862,6,1.5
956,2022-08-12 22:30:00+00:00,102643,1,3.8572197309417,EXTREME4_COLOR,2022-08-13 09:00:00+00:00,102685,24360.0,24425.9,93.30000000000031,42,10.5
957,2022-08-13 10:45:00+00:00,102692,-1,1.146712852709818,EXTREME4_COLOR,2022-08-13 19:45:00+00:00,102728,24481.0,24389.2,80.90714285714343,36,9.0
958,2022-08-14 07:30:00+00:00,102775,1,-8.785567194914531,EXTREME4_COLOR,2022-08-14 10:15:00+00:00,102786,24647.7,24717.0,121.68571428571418,11,2.75
959,2022-08-14 19:45:00+00:00,102824,-1,3.026218459768224,EXTREME4_COLOR,2022-08-14 21:30:00+00:00,102831,24385.6,24361.3,59.085714285714594,7,1.75
960,2022-08-15 07:45:00+00:00,102872,-1,0.2454132606721066,EXTREME4_COLOR,2022-08-15 16:00:00+00:00,102905,24246.3,24190.4,109.24285714285725,33,8.25
961,2022-08-15 20:30:00+00:00,102923,-1,0.2372111876773154,EXTREME4_COLOR,2022-08-15 23:45:00+00:00,102936,24150.0,24085.2,120.42142857142868,13,3.25
962,2022-08-16 13:45:00+00:00,102992,-1,-0.5178455548345415,EXTREME4_COLOR,2022-08-16 21:00:00+00:00,103021,23976.6,23926.4,92.57857142857185,29,7.25
963,2022-08-17 06:15:00+00:00,103058,1,-12.31127850162862,EXTREME4_COLOR,2022-08-17 08:00:00+00:00,103065,23754.0,23786.1,132.01428571428602,7,1.75
964,2022-08-17 18:15:00+00:00,103106,-1,1.2393941929545538,EXTREME4_COLOR,2022-08-17 22:30:00+00:00,103123,23367.0,23347.5,73.78571428571455,17,4.25
965,2022-08-18 06:15:00+00:00,103154,1,-2.446893787575126,EXTREME4_COLOR,2022-08-18 07:00:00+00:00,103157,23335.6,23369.3,55.349999999999845,3,0.75
966,2022-08-18 18:45:00+00:00,103204,-1,18.25743124363364,EXTREME4_COLOR,2022-08-19 04:30:00+00:00,103243,22810.4,22794.8,69.2428571428575,39,9.75
967,2022-08-19 06:45:00+00:00,103252,1,-3.328374827417285,EXTREME4_COLOR,2022-08-19 08:30:00+00:00,103259,21706.4,21817.1,219.8357142857146,7,1.75
968,2022-08-19 18:45:00+00:00,103300,-1,0.7161970722493338,EXTREME4_COLOR,2022-08-19 19:30:00+00:00,103303,21444.0,21388.9,106.12857142857112,3,0.75
969,2022-08-20 06:45:00+00:00,103348,-1,2.4186752064722694,EXTREME4_COLOR,2022-08-20 07:00:00+00:00,103349,21316.0,21295.1,86.35714285714312,1,0.25
970,2022-08-20 18:45:00+00:00,103396,1,0.1429211068326495,EXTREME4_COLOR,2022-08-20 19:45:00+00:00,103400,20944.8,20981.7,99.22142857142899,4,1.0
971,2022-08-21 06:45:00+00:00,103444,1,6.691951896392268,EXTREME4_COLOR,2022-08-21 13:00:00+00:00,103469,21460.0,21487.5,68.08571428571408,25,6.25
972,2022-08-21 19:00:00+00:00,103493,1,-2.2821219808095723,EXTREME4_COLOR,2022-08-22 00:15:00+00:00,103514,21404.6,21470.1,134.28571428571428,21,5.25
973,2022-08-22 07:45:00+00:00,103544,1,-0.4946580297804305,EXTREME4_COLOR,2022-08-22 13:30:00+00:00,103567,21142.4,21281.1,97.4285714285709,23,5.75
974,2022-08-22 19:45:00+00:00,103592,-1,-3.107798775618837,EXTREME4_COLOR,2022-08-22 20:30:00+00:00,103595,21157.4,21112.8,89.37142857142888,3,0.75
975,2022-08-23 07:45:00+00:00,103640,-1,-2.0874385089724963,EXTREME4_COLOR,2022-08-23 12:00:00+00:00,103657,21486.0,21420.9,99.51428571428576,17,4.25
976,2022-08-23 19:45:00+00:00,103688,1,-2.744031830238759,EXTREME4_COLOR,2022-08-23 23:00:00+00:00,103701,21461.3,21530.6,69.92142857142842,13,3.25
977,2022-08-24 12:15:00+00:00,103754,1,-1.8416347381864444,EXTREME4_COLOR,2022-08-24 13:30:00+00:00,103759,21412.3,21461.4,68.10000000000036,5,1.25
978,2022-08-25 00:15:00+00:00,103802,-1,-3.908100929614877,EXTREME4_COLOR,2022-08-25 03:15:00+00:00,103814,21568.3,21517.2,69.5499999999998,12,3.0
979,2022-08-25 15:30:00+00:00,103863,-1,0.0449096741516042,EXTREME4_COLOR,2022-08-25 21:00:00+00:00,103885,21659.9,21616.8,56.34285714285735,22,5.5
980,2022-08-26 12:00:00+00:00,103945,-1,12.803581117742857,EXTREME4_COLOR,2022-08-26 20:30:00+00:00,103979,20740.2,20676.7,87.37857142857163,34,8.5
981,2022-08-27 00:00:00+00:00,103993,1,0.3184271395528285,EXTREME4_COLOR,2022-08-27 02:30:00+00:00,104003,20200.0,20249.3,97.59285714285708,10,2.5
982,2022-08-27 12:15:00+00:00,104042,-1,4.655943627450981,EXTREME4_COLOR,2022-08-27 17:15:00+00:00,104062,20018.6,19983.9,104.99285714285699,20,5.0
983,2022-08-28 02:30:00+00:00,104099,-1,2.1363636363635847,EXTREME4_COLOR,2022-08-28 05:00:00+00:00,104109,19997.3,19980.0,52.442857142857456,10,2.5
984,2022-08-28 14:30:00+00:00,104147,-1,2.785291159047712,EXTREME4_COLOR,2022-08-28 18:45:00+00:00,104164,20018.2,19999.0,58.928571428571686,17,4.25
985,2022-08-29 04:15:00+00:00,104202,1,6.760852090032129,EXTREME4_COLOR,2022-08-29 07:15:00+00:00,104214,19789.4,19833.2,56.535714285713766,12,3.0
986,2022-08-29 16:15:00+00:00,104250,1,1.2120606559304032,EXTREME4_COLOR,2022-08-29 17:15:00+00:00,104254,20213.4,20252.9,115.89999999999938,4,1.0
987,2022-08-30 04:45:00+00:00,104300,1,-12.227811860940744,EXTREME4_COLOR,2022-08-30 05:45:00+00:00,104304,20360.0,20404.1,67.92857142857117,4,1.0
988,2022-08-30 16:45:00+00:00,104348,-1,-5.007214015802132,EXTREME4_COLOR,2022-08-30 19:15:00+00:00,104358,20018.7,19963.8,122.27857142857154,10,2.5
989,2022-08-31 04:45:00+00:00,104396,1,-3.4078578858926103,EXTREME4_COLOR,2022-08-31 08:30:00+00:00,104411,20139.1,20240.0,87.12142857142862,15,3.75
990,2022-08-31 16:45:00+00:00,104444,-1,-0.115011202389837,EXTREME4_COLOR,2022-08-31 19:15:00+00:00,104454,20179.8,20139.3,107.70000000000047,10,2.5
991,2022-09-01 06:15:00+00:00,104498,-1,2.349640137686461,EXTREME4_COLOR,2022-09-01 09:00:00+00:00,104509,19925.4,19854.2,81.72142857142873,11,2.75
992,2022-09-01 18:15:00+00:00,104546,-1,-2.028401282638586,EXTREME4_COLOR,2022-09-01 18:30:00+00:00,104547,19926.0,19836.1,108.27142857142852,1,0.25
993,2022-09-02 08:15:00+00:00,104602,-1,3.715458276333771,EXTREME4_COLOR,2022-09-02 12:00:00+00:00,104617,20090.0,20061.0,52.585714285714594,15,3.75
994,2022-09-02 20:15:00+00:00,104650,-1,0.7016568047337338,EXTREME4_COLOR,2022-09-02 20:30:00+00:00,104651,19927.0,19909.9,116.79285714285705,1,0.25
995,2022-09-03 08:15:00+00:00,104698,-1,2.8211695725967965,EXTREME4_COLOR,2022-09-03 10:15:00+00:00,104706,19837.2,19829.9,55.91428571428566,8,2.0
997,2022-09-04 08:15:00+00:00,104794,-1,-5.273689124008083,EXTREME4_COLOR,2022-09-04 08:45:00+00:00,104796,19740.0,19724.2,53.12142857142836,2,0.5
998,2022-09-04 21:15:00+00:00,104846,1,-3.2423661306977536,EXTREME4_COLOR,2022-09-04 22:15:00+00:00,104850,19817.0,19846.7,48.90714285714291,4,1.0
999,2022-09-05 09:15:00+00:00,104894,1,-0.3143189755529765,EXTREME4_COLOR,2022-09-05 13:30:00+00:00,104911,19702.2,19739.0,54.471428571429506,17,4.25
1000,2022-09-05 21:15:00+00:00,104942,-1,-3.123616236162336,EXTREME4_COLOR,2022-09-06 05:45:00+00:00,104976,19818.1,19772.2,58.05000000000031,34,8.5
1001,2022-09-06 09:15:00+00:00,104990,1,-14.1770982290176,EXTREME4_COLOR,2022-09-06 11:00:00+00:00,104997,19893.3,19930.1,61.01428571428577,7,1.75
1002,2022-09-06 21:30:00+00:00,105039,-1,1.564571635573261,EXTREME4_COLOR,2022-09-07 01:30:00+00:00,105055,18841.4,18780.5,79.57857142857107,16,4.0
1003,2022-09-07 09:30:00+00:00,105087,1,12.835768963117784,EXTREME4_COLOR,2022-09-07 10:15:00+00:00,105090,18740.1,18756.1,40.621428571428105,3,0.75
1004,2022-09-07 21:30:00+00:00,105135,1,-1.069220945083001,EXTREME4_COLOR,2022-09-07 23:15:00+00:00,105142,19280.0,19302.1,96.38571428571413,7,1.75
1005,2022-09-08 11:30:00+00:00,105191,1,0.2475175587309009,EXTREME4_COLOR,2022-09-08 12:45:00+00:00,105196,19116.9,19137.0,79.89999999999989,5,1.25
1006,2022-09-09 02:30:00+00:00,105251,1,39.00050293378016,EXTREME4_COLOR,2022-09-09 09:30:00+00:00,105279,20645.0,20696.1,111.4142857142854,28,7.0
1007,2022-09-09 15:30:00+00:00,105303,1,0.4326138533649767,EXTREME4_COLOR,2022-09-09 18:30:00+00:00,105315,21135.0,21192.2,132.54285714285703,12,3.0
1008,2022-09-12 01:45:00+00:00,105536,-1,-2.279375205215989,EXTREME4_COLOR,2022-09-12 04:30:00+00:00,105547,21718.0,21692.2,182.0857142857146,11,2.75
1009,2022-09-13 09:00:00+00:00,105661,-1,19.27255726975219,EXTREME4_COLOR,2022-09-13 10:45:00+00:00,105668,22560.0,22521.5,87.2857142857148,7,1.75
1011,2022-09-14 11:00:00+00:00,105765,1,-0.6275212909009429,EXTREME4_COLOR,2022-09-14 14:30:00+00:00,105779,20108.0,20238.7,130.76428571428576,14,3.5
1012,2022-09-14 23:00:00+00:00,105813,-1,1.7386450847694097,EXTREME4_COLOR,2022-09-15 05:30:00+00:00,105839,20099.0,20083.4,91.02857142857154,26,6.5
1013,2022-09-15 11:30:00+00:00,105863,1,-5.046210720887274,EXTREME4_COLOR,2022-09-15 13:30:00+00:00,105871,19974.4,20048.0,75.94285714285719,8,2.0
1014,2022-09-15 23:30:00+00:00,105911,-1,-1.9365922777187463,EXTREME4_COLOR,2022-09-16 01:00:00+00:00,105917,19779.1,19775.5,99.26428571428629,6,1.5
1015,2022-09-16 11:30:00+00:00,105959,1,-2.611347517730484,EXTREME4_COLOR,2022-09-16 12:30:00+00:00,105963,19770.8,19794.3,51.97142857142847,4,1.0
1016,2022-09-16 23:30:00+00:00,106007,1,2.4104085209653494,EXTREME4_COLOR,2022-09-17 02:45:00+00:00,106020,19860.9,19898.0,78.84285714285735,13,3.25
1017,2022-09-17 12:15:00+00:00,106058,1,4.450009139096954,EXTREME4_COLOR,2022-09-17 18:15:00+00:00,106082,20034.9,20060.4,77.77857142857154,24,6.0
1018,2022-09-18 10:00:00+00:00,106145,-1,8.26410835214443,EXTREME4_COLOR,2022-09-18 16:00:00+00:00,106169,19865.1,19710.2,82.86428571428587,24,6.0
1019,2022-09-18 22:00:00+00:00,106193,-1,10.112830677746484,EXTREME4_COLOR,2022-09-19 00:45:00+00:00,106204,19486.9,19449.0,77.97857142857148,11,2.75
1021,2022-09-19 22:00:00+00:00,106289,1,-2.1506731013461997,EXTREME4_COLOR,2022-09-20 00:00:00+00:00,106297,19506.4,19534.9,104.55714285714255,8,2.0
1022,2022-09-20 13:45:00+00:00,106352,-1,0.3000332778702231,EXTREME4_COLOR,2022-09-20 16:00:00+00:00,106361,19256.9,19157.7,141.11428571428561,9,2.25
1023,2022-09-21 01:45:00+00:00,106400,-1,-4.92533211177274,EXTREME4_COLOR,2022-09-21 04:00:00+00:00,106409,19020.0,18995.1,56.199999999999946,9,2.25
1024,2022-09-21 13:45:00+00:00,106448,1,-9.827456035355878,EXTREME4_COLOR,2022-09-21 15:15:00+00:00,106454,19110.0,19174.7,101.00000000000026,6,1.5
1025,2022-09-22 01:45:00+00:00,106496,-1,-3.605071273730524,EXTREME4_COLOR,2022-09-22 02:00:00+00:00,106497,18517.9,18497.8,108.65000000000042,1,0.25
1026,2022-09-22 13:45:00+00:00,106544,1,3.8932728832250834,EXTREME4_COLOR,2022-09-22 14:00:00+00:00,106545,18882.0,19052.5,123.6642857142854,1,0.25
1027,2022-09-23 01:45:00+00:00,106592,1,-8.477496424665587,EXTREME4_COLOR,2022-09-23 06:00:00+00:00,106609,19347.5,19378.7,69.30714285714281,17,4.25
1028,2022-09-23 13:45:00+00:00,106640,-1,-4.253744493392055,EXTREME4_COLOR,2022-09-23 15:30:00+00:00,106647,18784.9,18720.0,123.88571428571413,7,1.75
1029,2022-09-24 01:45:00+00:00,106688,1,-0.0142982200174855,EXTREME4_COLOR,2022-09-24 03:45:00+00:00,106696,19021.4,19113.3,81.09285714285708,8,2.0
1030,2022-09-24 15:15:00+00:00,106742,1,-0.5022556390977115,EXTREME4_COLOR,2022-09-24 20:15:00+00:00,106762,19075.2,19086.8,41.93571428571444,20,5.0
1031,2022-09-25 06:15:00+00:00,106802,1,-1.0292716133423494,EXTREME4_COLOR,2022-09-25 10:15:00+00:00,106818,19007.0,19049.4,41.67857142857143,16,4.0
1032,2022-09-25 18:15:00+00:00,106850,1,-3.3260307946678,EXTREME4_COLOR,2022-09-25 18:45:00+00:00,106852,18875.0,18923.0,76.25714285714275,2,0.5
1033,2022-09-26 06:15:00+00:00,106898,-1,-5.557027713370847,EXTREME4_COLOR,2022-09-26 09:00:00+00:00,106909,19280.0,19247.4,95.12857142857085,11,2.75
1034,2022-09-26 18:15:00+00:00,106946,-1,-13.232692307692252,EXTREME4_COLOR,2022-09-26 19:30:00+00:00,106951,19212.6,19179.0,80.95714285714348,5,1.25
1035,2022-09-27 06:15:00+00:00,106994,1,-10.167352240744814,EXTREME4_COLOR,2022-09-27 17:15:00+00:00,107038,18888.8,18939.8,191.05000000000004,44,11.0
1036,2022-09-27 18:15:00+00:00,107042,-1,0.8144534778681121,EXTREME4_COLOR,2022-09-28 06:00:00+00:00,107089,18825.0,18798.1,81.13571428571413,47,11.75
