flow_id,signal_time,entry_time,regime_time,period,net_r_5bps,atr_rank_90d,downside_extension_72h_atr,band
2971,2026-02-27 23:15:00+00:00,2026-02-28 06:15:00+00:00,2026-02-28 06:00:00+00:00,2026_JAN_JUL,1.4423730296941335,0.1475694444444444,34.83222728020645,LOW_BAND
2974,2026-03-01 13:45:00+00:00,2026-03-01 17:00:00+00:00,2026-03-01 16:45:00+00:00,2026_JAN_JUL,1.4478498125757406,0.8069444444444445,5.141684940227723,TOP_BAND
2981,2026-03-06 06:15:00+00:00,2026-03-06 12:00:00+00:00,2026-03-06 11:45:00+00:00,2026_JAN_JUL,1.4483874370401617,0.3943287037037037,18.04640758547008,LOW_BAND
2994,2026-03-14 03:15:00+00:00,2026-03-14 06:30:00+00:00,2026-03-14 06:15:00+00:00,2026_JAN_JUL,-1.0791242696629089,0.2295138888888888,19.320941866482794,LOW_BAND
2998,2026-03-18 07:45:00+00:00,2026-03-18 11:30:00+00:00,2026-03-18 11:15:00+00:00,2026_JAN_JUL,1.418107453366408,0.3237268518518518,12.708356556311063,LOW_BAND
3006,2026-03-24 06:45:00+00:00,2026-03-24 13:45:00+00:00,2026-03-24 13:30:00+00:00,2026_JAN_JUL,1.4205299955442048,0.5251157407407407,5.897458860405232,MID_SPIKE
3019,2026-03-31 00:45:00+00:00,2026-03-31 09:45:00+00:00,2026-03-31 09:30:00+00:00,2026_JAN_JUL,-1.061095975968051,0.4615740740740741,8.01567303634944,MID_SPIKE
3028,2026-04-06 23:00:00+00:00,2026-04-06 23:00:00+00:00,2026-04-06 22:45:00+00:00,2026_JAN_JUL,-1.0668089782850716,0.2476851851851851,8.607296731096028,LOW_BAND
3042,2026-04-19 11:45:00+00:00,2026-04-19 17:45:00+00:00,2026-04-19 17:30:00+00:00,2026_JAN_JUL,1.406350418400686,0.5814814814814815,11.36544637122676,MID_SPIKE
3067,2026-05-15 07:00:00+00:00,2026-05-15 13:00:00+00:00,2026-05-15 12:45:00+00:00,2026_JAN_JUL,1.420695113499763,0.2765046296296296,9.881612737545,LOW_BAND
3071,2026-05-18 11:30:00+00:00,2026-05-18 14:30:00+00:00,2026-05-18 14:15:00+00:00,2026_JAN_JUL,-1.09423926040063,0.7777777777777778,9.510159432095945,DEAD_MID
3073,2026-05-19 12:00:00+00:00,2026-05-19 14:15:00+00:00,2026-05-19 14:00:00+00:00,2026_JAN_JUL,-1.0850086763070217,0.5741898148148148,8.545729729729794,MID_SPIKE
3078,2026-05-22 19:15:00+00:00,2026-05-22 19:30:00+00:00,2026-05-22 19:15:00+00:00,2026_JAN_JUL,0.9461049812094044,0.4928240740740741,9.341305090536247,MID_SPIKE
3079,2026-05-23 07:45:00+00:00,2026-05-23 07:45:00+00:00,2026-05-23 07:30:00+00:00,2026_JAN_JUL,-1.094605899143691,0.0473379629629629,33.144196572907425,LOW_BAND
3084,2026-05-26 13:45:00+00:00,2026-05-26 16:00:00+00:00,2026-05-26 15:45:00+00:00,2026_JAN_JUL,0.7003920083370473,0.9436342592592591,3.885270941090732,TOP_BAND
3093,2026-06-01 01:45:00+00:00,2026-06-01 01:45:00+00:00,2026-06-01 01:30:00+00:00,2026_JAN_JUL,-1.0665893520322005,0.559837962962963,3.925220387070695,MID_SPIKE
3094,2026-06-01 13:45:00+00:00,2026-06-01 14:15:00+00:00,2026-06-01 14:00:00+00:00,2026_JAN_JUL,1.0084130956347943,0.9076388888888888,7.422984948656606,TOP_BAND
3098,2026-06-03 16:15:00+00:00,2026-06-03 16:15:00+00:00,2026-06-03 16:00:00+00:00,2026_JAN_JUL,1.4662924124763643,0.9120370370370372,22.626012501758773,TOP_BAND
3111,2026-06-10 08:00:00+00:00,2026-06-10 09:00:00+00:00,2026-06-10 08:45:00+00:00,2026_JAN_JUL,-1.0672745138178092,0.5010416666666667,15.289427073920091,MID_SPIKE
3132,2026-06-23 01:15:00+00:00,2026-06-23 04:45:00+00:00,2026-06-23 04:30:00+00:00,2026_JAN_JUL,1.4302004155070325,0.312037037037037,11.865426849212632,LOW_BAND
3135,2026-06-24 14:15:00+00:00,2026-06-24 15:00:00+00:00,2026-06-24 14:45:00+00:00,2026_JAN_JUL,1.4666527675060193,0.9510416666666668,11.54592480213493,TOP_BAND
3164,2026-07-12 01:15:00+00:00,2026-07-12 06:15:00+00:00,2026-07-12 06:00:00+00:00,2026_JAN_JUL,-1.0795304976567688,0.0679398148148148,10.023273161271169,LOW_BAND
3170,2026-07-16 07:45:00+00:00,2026-07-16 08:00:00+00:00,2026-07-16 07:45:00+00:00,2026_JAN_JUL,-1.083256199116069,0.3534722222222222,9.051314259130042,LOW_BAND
3171,2026-07-16 20:00:00+00:00,2026-07-16 23:15:00+00:00,2026-07-16 23:00:00+00:00,2026_JAN_JUL,1.42029346661906,0.1070601851851851,16.012873500914747,LOW_BAND
3192,2026-07-29 17:45:00+00:00,2026-07-29 19:45:00+00:00,2026-07-29 19:30:00+00:00,2026_JAN_JUL,-1.0572686401956302,0.9277777777777778,5.402560396448487,TOP_BAND
