feed,rule,signal_time,entry_time,side,atr14,entry,fwd_5m_atr,fwd_15m_atr,source_feed
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 02:27:00+00:00,2026-08-25 02:28:00+00:00,LONG,2.75,4712.3,-2.9818181818181158,-3.1272727272728598,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 03:26:00+00:00,2026-08-25 03:27:00+00:00,LONG,2.349999999999974,4693.8,-0.21276595744681087,-0.6808510638299496,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 03:28:00+00:00,2026-08-25 03:29:00+00:00,LONG,2.2785714285714675,4693.4,1.2288401253919083,-0.5266457680249895,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 03:29:00+00:00,2026-08-25 03:30:00+00:00,LONG,2.192857142857195,4693.0,1.322475570032376,-1.322475570032376,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 03:32:00+00:00,2026-08-25 03:33:00+00:00,LONG,2.0714285714286365,4694.7,0.8206896551723002,-2.31724137931036,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 04:12:00+00:00,2026-08-25 04:13:00+00:00,LONG,1.7142857142856494,4693.4,-1.6333333333329707,-4.375000000000166,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:05:00+00:00,2026-08-25 05:06:00+00:00,LONG,1.9928571428571817,4688.8,1.6559139784946826,6.473118279569584,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:06:00+00:00,2026-08-25 05:07:00+00:00,LONG,1.9642857142857142,4691.4,1.0690909090910943,4.530909090909369,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:12:00+00:00,2026-08-25 05:13:00+00:00,LONG,2.3642857142856752,4694.1,1.2265861027188996,2.9184290030210422,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:15:00+00:00,2026-08-25 05:16:00+00:00,LONG,2.1857142857141816,4695.7,2.745098039215817,1.0522875816994797,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:17:00+00:00,2026-08-25 05:18:00+00:00,LONG,2.199999999999883,4696.6,1.818181818181915,0.0,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:18:00+00:00,2026-08-25 05:19:00+00:00,LONG,2.2714285714284546,4698.3,0.26415094339599976,0.13207547169820008,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:19:00+00:00,2026-08-25 05:20:00+00:00,LONG,2.0214285714283897,4700.0,0.0,-0.9399293286218127,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:20:00+00:00,2026-08-25 05:21:00+00:00,LONG,1.985714285714104,4701.7,-0.6546762589929573,0.15107913669075293,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 05:28:00+00:00,2026-08-25 05:29:00+00:00,LONG,1.8214285714285066,4703.3,-2.5803921568627373,-4.776470588235364,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 06:06:00+00:00,2026-08-25 06:07:00+00:00,LONG,2.4357142857143765,4703.3,1.1495601173020846,-0.41055718475071784,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 06:10:00+00:00,2026-08-25 06:11:00+00:00,LONG,2.292857142857169,4705.7,-0.9158878504670414,1.395638629283394,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 06:11:00+00:00,2026-08-25 06:12:00+00:00,LONG,2.2142857142857144,4706.3,-1.5354838709679883,0.9483870967739471,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 06:24:00+00:00,2026-08-25 06:25:00+00:00,LONG,1.6999999999998832,4708.3,-1.3529411764707882,-1.2352941176473577,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 06:25:00+00:00,2026-08-25 06:26:00+00:00,LONG,1.7357142857141687,4709.0,-1.7283950617285115,-1.786008230453005,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 07:22:00+00:00,2026-08-25 07:23:00+00:00,LONG,1.9071428571428442,4699.1,-1.9400749063674358,-3.7752808988768116,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 08:21:00+00:00,2026-08-25 08:22:00+00:00,LONG,2.442857142857195,4686.8,2.6198830409354676,0.9005847953215438,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 08:22:00+00:00,2026-08-25 08:23:00+00:00,LONG,2.350000000000104,4689.8,0.9787234042553532,-0.12765957446815687,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 08:24:00+00:00,2026-08-25 08:25:00+00:00,LONG,3.450000000000078,4699.7,-3.0724637681157145,-3.9130434782607812,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 09:09:00+00:00,2026-08-25 09:10:00+00:00,LONG,2.2214285714285325,4688.5,-0.9903536977491316,-1.3954983922831465,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 09:34:00+00:00,2026-08-25 09:35:00+00:00,LONG,2.7785714285713374,4692.2,-2.3393316195373517,1.4755784061698451,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 09:49:00+00:00,2026-08-25 09:50:00+00:00,LONG,2.6928571428571297,4696.3,-1.0397877984085606,-2.4509283819630117,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 10:41:00+00:00,2026-08-25 10:42:00+00:00,LONG,1.7357142857142338,4694.8,0.748971193415765,1.1522633744856312,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 10:46:00+00:00,2026-08-25 10:47:00+00:00,LONG,1.7285714285714155,4696.1,-1.3305785123968095,-0.6363636363638516,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 10:53:00+00:00,2026-08-25 10:54:00+00:00,LONG,1.757142857142883,4696.9,-0.8536585365853533,0.45528455284562525,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 11:18:00+00:00,2026-08-25 11:19:00+00:00,LONG,2.007142857142753,4699.5,-1.096085409252635,0.14946619217091686,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 11:39:00+00:00,2026-08-25 11:40:00+00:00,LONG,1.707142857142961,4700.5,-2.225941422594113,-0.4100418410040526,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 12:42:00+00:00,2026-08-25 12:43:00+00:00,LONG,2.3357142857142077,4693.9,0.17125382263020877,0.299694189602768,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 12:48:00+00:00,2026-08-25 12:49:00+00:00,LONG,2.2214285714284023,4697.2,-0.5401929260449753,-4.366559485530797,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:05:00+00:00,2026-08-25 14:06:00+00:00,LONG,4.764285714285767,4676.5,0.9025487256372097,0.60869565217383,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:33:00+00:00,2026-08-25 14:34:00+00:00,LONG,3.9571428571427014,4686.2,1.2129963898917904,1.5920577617329605,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:35:00+00:00,2026-08-25 14:36:00+00:00,LONG,3.8071428571426753,4687.9,1.0769230769232239,0.8930581613510302,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:37:00+00:00,2026-08-25 14:38:00+00:00,LONG,3.7642857142855712,4690.1,-0.7172675521823837,0.3187855787475919,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:38:00+00:00,2026-08-25 14:39:00+00:00,LONG,3.585714285714143,4691.1,0.2509960159361635,0.16733067729069112,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 14:39:00+00:00,2026-08-25 14:40:00+00:00,LONG,3.578571428571325,4692.7,0.11177644710594416,-0.5029940119761133,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:16:00+00:00,2026-08-25 15:17:00+00:00,LONG,2.7142857142857144,4693.5,2.2473684210527654,2.136842105263225,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:17:00+00:00,2026-08-25 15:18:00+00:00,LONG,2.6071428571427924,4694.1,1.8794520547944278,2.1863013698629983,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:20:00+00:00,2026-08-25 15:21:00+00:00,LONG,2.6142857142855456,4696.8,-0.3442622950821982,5.355191256830946,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:21:00+00:00,2026-08-25 15:22:00+00:00,LONG,2.6642857142855974,4699.5,-2.101876675603446,4.541554959785858,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:33:00+00:00,2026-08-25 15:34:00+00:00,LONG,3.0071428571426884,4705.8,2.5605700712589905,1.0308788598573586,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 15:35:00+00:00,2026-08-25 15:36:00+00:00,LONG,3.3642857142855456,4710.7,0.8619957537157044,-1.099787685774948,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 17:46:00+00:00,2026-08-25 17:47:00+00:00,LONG,1.600000000000104,4701.6,-0.8750000000002842,0.7499999999998376,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 17:56:00+00:00,2026-08-25 17:57:00+00:00,LONG,1.4142857142858571,4703.8,-0.7070707070706357,1.6262626262625905,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 17:57:00+00:00,2026-08-25 17:58:00+00:00,LONG,1.3928571428572727,4704.3,-1.0769230769229765,1.2205128205125761,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 17:58:00+00:00,2026-08-25 17:59:00+00:00,LONG,1.457142857142961,4705.4,-1.921568627450344,-0.5490196078425988,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 17:59:00+00:00,2026-08-25 18:00:00+00:00,LONG,1.4714285714286623,4705.8,-2.5825242718446244,-0.883495145631137,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 18:11:00+00:00,2026-08-25 18:12:00+00:00,LONG,1.3428571428571558,4706.1,-1.191489361702387,0.4468085106378872,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 18:57:00+00:00,2026-08-25 18:58:00+00:00,LONG,1.0428571428572988,4710.5,1.7260273972601903,6.520547945204679,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 18:58:00+00:00,2026-08-25 18:59:00+00:00,LONG,1.107142857143052,4711.5,0.5419354838712009,5.419354838708724,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 19:00:00+00:00,2026-08-25 19:01:00+00:00,LONG,1.207142857143026,4713.9,0.2485207100592875,5.136094674556097,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 19:07:00+00:00,2026-08-25 19:08:00+00:00,LONG,2.0285714285714675,4716.4,0.4436619718312464,2.6619718309861335,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 19:10:00+00:00,2026-08-25 19:11:00+00:00,LONG,2.2571428571428833,4719.2,0.39873417721542703,0.13291139240514233,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 19:16:00+00:00,2026-08-25 19:17:00+00:00,LONG,2.24999999999987,4722.1,0.48888888888867466,-2.0444444444447245,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 19:52:00+00:00,2026-08-25 19:53:00+00:00,LONG,1.9857142857142338,4722.6,0.0,-0.8057553956836575,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 20:09:00+00:00,2026-08-25 20:10:00+00:00,LONG,1.9642857142859091,4725.4,-1.3745454545452256,-1.0690909090905252,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 20:10:00+00:00,2026-08-25 20:11:00+00:00,LONG,1.8500000000001688,4725.7,-1.4594594594592278,-2.4864864864859646,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:13:00+00:00,2026-08-25 22:14:00+00:00,LONG,1.557142857142935,4720.2,2.0550458715594133,2.183486238532351,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:30:00+00:00,2026-08-25 22:31:00+00:00,LONG,0.849999999999974,4725.3,-0.47058823529477406,3.2941176470591382,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:33:00+00:00,2026-08-25 22:34:00+00:00,LONG,0.9999999999998701,4725.4,2.2000000000010136,3.2000000000011433,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:34:00+00:00,2026-08-25 22:35:00+00:00,LONG,1.0285714285713377,4726.1,1.2638888888882933,2.9166666666669245,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:38:00+00:00,2026-08-25 22:39:00+00:00,LONG,1.3642857142857403,4727.5,-0.6596858638740664,1.5392670157070436,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:45:00+00:00,2026-08-25 22:46:00+00:00,LONG,1.3285714285714545,4728.1,1.6559139784944545,1.5053763440859922,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:50:00+00:00,2026-08-25 22:51:00+00:00,LONG,0.9285714285712986,4730.2,0.10769230769271455,-1.7230769230765766,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-25 22:51:00+00:00,2026-08-25 22:52:00+00:00,LONG,0.9571428571427012,4730.4,-0.41791044776088204,-2.6119402985078883,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:02:00+00:00,2026-08-26 01:03:00+00:00,LONG,3.392857142857143,4698.3,0.3536842105262622,2.4757894736841033,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:04:00+00:00,2026-08-26 01:05:00+00:00,LONG,3.757142857142818,4702.9,-0.31939163498094353,-0.10646387832690048,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:16:00+00:00,2026-08-26 01:17:00+00:00,LONG,3.5142857142856365,4706.3,-0.5691056910569232,-2.2195121951220522,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:17:00+00:00,2026-08-26 01:18:00+00:00,LONG,3.3785714285713118,4706.7,-0.7103594080337435,-2.456659619450456,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:49:00+00:00,2026-08-26 01:50:00+00:00,LONG,2.907142857142909,4707.7,0.24078624078617392,3.095823095823041,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:50:00+00:00,2026-08-26 01:51:00+00:00,LONG,2.692857142857195,4708.9,0.6684350132626541,2.525198938992061,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:51:00+00:00,2026-08-26 01:52:00+00:00,LONG,2.692857142857195,4709.3,0.8169761273208715,2.5623342175064465,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:55:00+00:00,2026-08-26 01:56:00+00:00,LONG,2.4785714285715454,4710.7,0.524495677233478,2.340057636887571,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 01:57:00+00:00,2026-08-26 01:58:00+00:00,LONG,2.5214285714286495,4715.5,-0.7932011331444514,0.3172804532578527,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 02:20:00+00:00,2026-08-26 02:21:00+00:00,LONG,1.5642857142857534,4718.2,-1.0867579908674365,2.4931506849317935,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 02:30:00+00:00,2026-08-26 02:31:00+00:00,LONG,1.792857142857039,4718.9,1.7848605577694334,3.7928286852592854,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 02:35:00+00:00,2026-08-26 02:36:00+00:00,LONG,2.2571428571426884,4722.1,-0.13291139240515382,0.5759493670883283,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 02:41:00+00:00,2026-08-26 02:42:00+00:00,LONG,3.0642857142856883,4724.8,0.03263403263385483,-2.7738927738927974,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 05:02:00+00:00,2026-08-26 05:03:00+00:00,LONG,1.1214285714286234,4700.3,0.7133757961784731,0.08917197452180226,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 05:07:00+00:00,2026-08-26 05:08:00+00:00,LONG,1.1785714285713635,4700.7,-0.9333333333329218,-0.6787878787880706,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 05:09:00+00:00,2026-08-26 05:10:00+00:00,LONG,1.4357142857143117,4702.4,-1.532338308457557,-1.2537313432830526,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 05:30:00+00:00,2026-08-26 05:31:00+00:00,LONG,1.7571428571426881,4704.8,-1.7642276422767995,-6.6016260162610045,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 06:04:00+00:00,2026-08-26 06:05:00+00:00,LONG,1.799999999999987,4697.2,-0.8333333333333394,-3.555555555555379,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 06:41:00+00:00,2026-08-26 06:42:00+00:00,LONG,2.0571428571426753,4688.5,1.4583333333334623,0.24305555555557704,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 06:42:00+00:00,2026-08-26 06:43:00+00:00,LONG,2.0571428571426753,4689.1,1.7013888888890394,0.0972222222221424,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 06:43:00+00:00,2026-08-26 06:44:00+00:00,LONG,1.985714285714104,4690.5,0.8057553956837102,-0.3525179856114515,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 06:46:00+00:00,2026-08-26 06:47:00+00:00,LONG,1.799999999999922,4691.7,-0.6666666666665945,0.8333333333333693,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 07:01:00+00:00,2026-08-26 07:02:00+00:00,LONG,1.542857142857169,4693.4,0.2592592592596086,-0.19444444444396958,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 07:04:00+00:00,2026-08-26 07:05:00+00:00,LONG,1.7357142857142338,4695.5,-2.2469135802467712,-3.053497942387027,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 08:33:00+00:00,2026-08-26 08:34:00+00:00,LONG,1.8357142857143376,4685.5,-0.8171206225680703,-0.9260700389103805,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 09:43:00+00:00,2026-08-26 09:44:00+00:00,LONG,1.292857142857169,4677.7,2.7071823204419343,1.7790055248619834,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 09:48:00+00:00,2026-08-26 09:49:00+00:00,LONG,1.1571428571429092,4680.9,-0.9506172839501029,-1.2962962962962379,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 10:37:00+00:00,2026-08-26 10:38:00+00:00,LONG,1.657142857142779,4677.0,0.9051724137931461,0.9655172413795754,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 10:38:00+00:00,2026-08-26 10:39:00+00:00,LONG,1.649999999999961,4678.9,-0.848484848484648,-0.6060606060606204,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 10:39:00+00:00,2026-08-26 10:40:00+00:00,LONG,1.499999999999935,4679.7,-0.9333333333331313,-0.7999999999999134,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 11:18:00+00:00,2026-08-26 11:19:00+00:00,LONG,1.25,4678.3,-4.880000000000291,-1.9200000000004365,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 11:31:00+00:00,2026-08-26 11:32:00+00:00,LONG,1.9357142857141818,4678.3,-1.8081180811809088,-2.2730627306277102,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 11:56:00+00:00,2026-08-26 11:57:00+00:00,LONG,1.4714285714285975,4677.1,3.8058252427180084,3.3300970873783347,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 11:57:00+00:00,2026-08-26 11:58:00+00:00,LONG,1.6214285714286234,4679.6,2.8370044052859162,1.7885462555063263,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 12:00:00+00:00,2026-08-26 12:01:00+00:00,LONG,1.6571428571429092,4681.2,1.81034482758615,0.0,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 12:29:00+00:00,2026-08-26 12:30:00+00:00,LONG,2.207142857142961,4686.6,-3.5339805825241877,-4.032362459546983,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:30:00+00:00,2026-08-26 13:31:00+00:00,LONG,4.085714285714208,4670.7,-0.36713286713287413,1.3461538461538718,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:33:00+00:00,2026-08-26 13:34:00+00:00,LONG,3.849999999999909,4672.4,-0.9610389610389365,1.5064935064935894,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:43:00+00:00,2026-08-26 13:44:00+00:00,LONG,4.207142857142766,4675.6,0.6179966044141452,2.115449915110316,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:49:00+00:00,2026-08-26 13:50:00+00:00,LONG,3.9785714285714158,4680.5,-0.37701974865350213,-0.1759425493715886,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:51:00+00:00,2026-08-26 13:52:00+00:00,LONG,3.914285714285662,4681.9,0.33211678832121877,-0.17883211678827707,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 13:59:00+00:00,2026-08-26 14:00:00+00:00,LONG,3.642857142856948,4686.7,-1.894117647058825,-2.9098039215686335,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:39:00+00:00,2026-08-26 15:40:00+00:00,LONG,2.6428571428572076,4656.8,1.2864864864863172,-0.3027027027027641,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:43:00+00:00,2026-08-26 15:44:00+00:00,LONG,2.1357142857143896,4659.1,2.200668896320878,-2.38795986622079,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:44:00+00:00,2026-08-26 15:45:00+00:00,LONG,2.1357142857143248,4660.4,1.4983277591976376,-4.2140468227423975,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:45:00+00:00,2026-08-26 15:46:00+00:00,LONG,2.1785714285714284,4661.6,0.4131147540981937,-5.875409836065658,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:47:00+00:00,2026-08-26 15:48:00+00:00,LONG,2.092857142857156,4662.5,-2.6279863481228505,-4.873720136518654,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 15:48:00+00:00,2026-08-26 15:49:00+00:00,LONG,1.999999999999935,4663.7,-4.199999999999955,-5.950000000000012,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 17:21:00+00:00,2026-08-26 17:22:00+00:00,LONG,1.5,4653.6,-1.4000000000002426,-1.4666666666671517,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 17:30:00+00:00,2026-08-26 17:31:00+00:00,LONG,1.957142857142831,4654.8,0.10218978102180623,-0.4598540145988251,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 17:33:00+00:00,2026-08-26 17:34:00+00:00,LONG,2.0285714285714027,4656.8,-1.922535211267899,-2.2676056338030253,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 18:02:00+00:00,2026-08-26 18:03:00+00:00,LONG,1.3642857142856752,4655.8,0.952879581151993,-0.8062827225133787,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 18:03:00+00:00,2026-08-26 18:04:00+00:00,LONG,1.44285714285713,4657.7,-0.6930693069306992,-3.811881188118846,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 18:04:00+00:00,2026-08-26 18:05:00+00:00,LONG,1.5142857142857014,4658.3,-0.19811320754729161,-4.820754716981293,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 18:42:00+00:00,2026-08-26 18:43:00+00:00,LONG,1.5571428571426753,4652.1,0.19266055045827082,-1.2844036697249206,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 19:25:00+00:00,2026-08-26 19:26:00+00:00,LONG,1.5,4651.3,2.399999999999636,-0.2666666666670305,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 19:26:00+00:00,2026-08-26 19:27:00+00:00,LONG,1.549999999999987,4653.3,0.32258064516129303,-0.9677419354838791,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:36:00+00:00,2026-08-26 20:37:00+00:00,LONG,1.0571428571427401,4647.3,0.0,0.8513513513511014,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:38:00+00:00,2026-08-26 20:39:00+00:00,LONG,0.842857142856961,4648.4,-2.610169491525771,-1.0677966101692904,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:49:00+00:00,2026-08-26 20:50:00+00:00,LONG,0.8785714285714415,4648.5,-1.0243902439020098,,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:50:00+00:00,2026-08-26 20:51:00+00:00,LONG,0.8857142857143246,4648.6,-0.4516129032264027,,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:57:00+00:00,2026-08-26 20:58:00+00:00,LONG,0.7928571428571038,4648.8,,,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 20:58:00+00:00,2026-08-26 20:59:00+00:00,LONG,0.8142857142856883,4649.1,,,RITHMIC
RITHMIC_RAW,PRICE_BREAKOUT_ALL,2026-08-26 22:00:00+00:00,2026-08-26 22:01:00+00:00,LONG,1.499999999999935,4657.8,-0.20000000000012993,-0.5333333333334778,RITHMIC
