feed,signal_time,confirm_time,entry_time,side,entry,seed_atr14,seed_prior20_low,seed_delta_frac,seed_sell_vol,seed_body_atr,seed_range_atr,seed_close_pos,confirm_delta_frac,confirm_close_pos,confirm_close_vs_level_atr,fwd_5m_atr,fwd_15m_atr,fwd_30m_atr
RITHMIC_RAW,2026-09-10 17:39:00+00:00,2026-09-10 17:40:00+00:00,2026-09-10 17:41:00+00:00,SHORT,4397.6,2.13571428571413,4403.0,-0.5029585798816568,254.0,-1.7324414715719476,2.013377926421637,0.13953488372100895,-0.18382352941176472,0.07142857142882664,-2.5284280936454993,-1.8729096989967922,-0.6086956521736168,6.789297658863372
RITHMIC_RAW,2026-09-10 18:08:00+00:00,2026-09-10 18:09:00+00:00,2026-09-10 18:10:00+00:00,SHORT,4385.0,3.19285714285726,4389.4,-0.35873015873015873,214.0,-0.9395973154362072,1.3467561521252873,0.04651162790693247,-0.14747474747474748,0.3695652173914333,-1.3467561521250024,0.7203579418344824,-0.18791946308735538,2.881431767337645
RITHMIC_RAW,2026-09-10 19:00:00+00:00,2026-09-10 19:01:00+00:00,2026-09-10 19:02:00+00:00,SHORT,4362.2,3.5642857142856235,4371.3,-0.36774193548387096,424.0,-1.9078156312626247,2.160320641282824,0.11688311688317671,-0.2,0.1842105263157328,-2.4969939879761687,0.39278557114219254,0.25250501001994446,-2.412825651302769
RITHMIC_RAW,2026-09-11 03:21:00+00:00,2026-09-11 03:22:00+00:00,2026-09-11 03:23:00+00:00,SHORT,4345.9,2.542857142857104,4354.3,-0.36231884057971014,282.0,-2.280898876404243,2.516853932584165,0.09375000000006217,-0.378839590443686,0.0,-3.382022471910307,-1.5337078651687772,-1.3370786516856283,1.2977528089884978
AMP_CQG_RAW_EXCLUSIVE,2026-08-07 00:11:00+00:00,2026-08-07 00:12:00+00:00,2026-08-07 00:13:00+00:00,SHORT,4303.8,1.5214285714285194,4306.0,-0.627906976744186,35.0,-1.3145539906103736,1.577464788732807,0.16666666666685614,-0.2,0.4615384615386768,-1.3145539906103736,1.3145539906103736,3.417840375586852,8.018779342723159
AMP_CQG_RAW_EXCLUSIVE,2026-08-07 02:35:00+00:00,2026-08-07 02:36:00+00:00,2026-08-07 02:37:00+00:00,SHORT,4311.5,1.4714285714286623,4315.0,-0.6133333333333333,121.0,-1.3592233009707897,1.8349514563104425,0.18518518518519766,-0.3706293706293706,0.14285714285700366,-2.5825242718446244,-1.0194174757280923,-0.7475728155341816,-2.7184466019415794
AMP_CQG_RAW_EXCLUSIVE,2026-08-07 07:26:00+00:00,2026-08-07 07:27:00+00:00,2026-08-07 07:28:00+00:00,SHORT,4344.1,1.6214285714285583,4346.1,-0.40789473684210525,107.0,-1.048458149779632,1.2334801762114638,0.15000000000009095,-0.3246753246753247,0.15000000000009095,-1.2334801762114638,-0.8634361233478002,-0.24669603524206837,-2.528634361233164
AMP_CQG_RAW_EXCLUSIVE,2026-08-07 15:51:00+00:00,2026-08-07 15:52:00+00:00,2026-08-07 15:53:00+00:00,SHORT,4401.5,2.2214285714286626,4406.6,-0.4854111405835544,280.0,-2.070739549839307,2.2057877813506375,0.06122448979594867,-0.5148247978436657,0.31818181818176183,-2.340836012861968,-0.9003215434083232,-2.610932475884219,-0.09003215434075043
AMP_CQG_RAW_EXCLUSIVE,2026-08-10 01:29:00+00:00,2026-08-10 01:30:00+00:00,2026-08-10 01:31:00+00:00,SHORT,4376.4,2.900000000000091,4382.0,-0.6499133448873483,476.0,-2.034482758620814,2.2758620689655715,0.030303030303001074,-0.19298245614035087,0.3157894736839838,-1.8275862068965572,-1.0000000000001568,-1.0000000000001568,-2.1379310344829423
AMP_CQG_RAW_EXCLUSIVE,2026-08-10 04:40:00+00:00,2026-08-10 04:41:00+00:00,2026-08-10 04:42:00+00:00,SHORT,4390.0,1.4357142857141167,4393.3,-0.5128205128205128,59.0,-2.437810945273919,2.507462686567079,0.027777777777630405,-0.5918367346938775,0.0,-2.437810945273919,-2.437810945273919,-5.502487562189449,-3.970149253731684
AMP_CQG_RAW_EXCLUSIVE,2026-08-10 04:41:00+00:00,2026-08-10 04:42:00+00:00,2026-08-10 04:43:00+00:00,SHORT,4390.2,1.492857142856987,4390.3,-0.5918367346938775,39.0,-0.6028708133969485,1.4736842105263477,0.0,-0.47058823529411764,0.09090909090939157,-0.2009569377991859,-3.0813397129192257,-4.488038277512309,-3.0813397129192257
AMP_CQG_RAW_EXCLUSIVE,2026-08-10 05:18:00+00:00,2026-08-10 05:19:00+00:00,2026-08-10 05:20:00+00:00,SHORT,4393.1,1.2785714285713377,4393.2,-0.7073170731707317,35.0,-1.0167597765365275,1.0949720670388994,0.07142857142820021,-0.3333333333333333,0.0,-0.23463687150853885,-1.173184357541983,-5.787709497206831,-10.167597765363851
AMP_CQG_RAW_EXCLUSIVE,2026-08-11 07:17:00+00:00,2026-08-11 07:18:00+00:00,2026-08-11 07:19:00+00:00,SHORT,4419.3,2.0928571428572207,4420.4,-0.6103896103896104,62.0,-1.2901023890783634,1.2901023890783634,0.0,-0.16666666666666666,0.05263157894754478,-0.6689419795219856,0.5255972696247276,-0.716723549488028,0.6689419795224202
AMP_CQG_RAW_EXCLUSIVE,2026-08-12 04:10:00+00:00,2026-08-12 04:11:00+00:00,2026-08-12 04:12:00+00:00,SHORT,4458.5,0.8928571428571429,4459.6,-0.4067796610169492,83.0,-2.128000000000611,2.2399999999999998,0.04999999999972715,-0.1111111111111111,0.3999999999996362,-1.008000000000611,2.3520000000004075,0.3360000000002037,1.3439999999997962
AMP_CQG_RAW_EXCLUSIVE,2026-08-12 05:20:00+00:00,2026-08-12 05:21:00+00:00,2026-08-12 05:22:00+00:00,SHORT,4455.4,1.5142857142857014,4456.9,-0.5652173913043478,90.0,-2.113207547169709,2.3773584905656975,0.08333333333339649,-0.0410958904109589,0.38461538461559985,-0.8584905660372627,0.26415094339598844,1.3207547169811433,6.603773584905717
AMP_CQG_RAW_EXCLUSIVE,2026-08-12 16:33:00+00:00,2026-08-12 16:34:00+00:00,2026-08-12 16:35:00+00:00,SHORT,4472.9,1.6571428571427143,4478.6,-0.24528301886792453,165.0,-1.7500000000004803,2.1120689655174236,0.028571428571272657,-0.09210526315789473,0.034482758620808615,-3.379310344828097,-0.6637931034485526,6.215517241379407,5.793103448276033
AMP_CQG_RAW_EXCLUSIVE,2026-08-12 22:03:00+00:00,2026-08-12 22:04:00+00:00,2026-08-12 22:05:00+00:00,SHORT,4464.3,1.2857142857142858,4466.1,-0.589041095890411,58.0,-1.6333333333336162,2.2555555555559796,0.24137931034471943,-0.45454545454545453,0.0999999999994543,-1.322222222222788,1.1666666666666665,2.722222222222222,4.588888888889313
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 01:46:00+00:00,2026-08-13 01:47:00+00:00,2026-08-13 01:48:00+00:00,SHORT,4469.5,2.7357142857143635,4475.2,-0.5050167224080268,225.0,-1.7545691906002063,2.266318537858877,0.2096774193548742,-0.09734513274336283,0.45000000000027285,-1.8642297650128024,-0.21932114882519202,1.4621409921670603,-0.18276762402088254
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 11:40:00+00:00,2026-08-13 11:41:00+00:00,2026-08-13 11:42:00+00:00,SHORT,4442.0,1.4571428571428962,4443.9,-0.6491228070175439,47.0,-1.784313725490398,1.784313725490398,0.0,-0.125,0.16666666666675087,-1.3039215686271663,-0.13725490196065582,0.27450980392131163,-3.7058823529408276
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 15:04:00+00:00,2026-08-13 15:05:00+00:00,2026-08-13 15:06:00+00:00,SHORT,4432.3,2.2785714285714027,4437.0,-0.49282296650717705,156.0,-1.6677115987461804,1.7115987460817637,0.025641025641115336,-0.37735849056603776,0.0,-2.1504702194356016,2.238244514106768,3.423197492163128,5.749216300940664
AMP_CQG_RAW_EXCLUSIVE,2026-08-13 17:28:00+00:00,2026-08-13 17:29:00+00:00,2026-08-13 17:30:00+00:00,SHORT,4420.2,1.7357142857142986,4423.4,-0.28859060402684567,96.0,-1.209876543209553,1.6131687242799282,0.17857142857141697,-0.21804511278195488,0.27272727272722264,-1.9588477366252903,1.4979423868309503,3.8024691358021263,4.493827160493899
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 01:32:00+00:00,2026-08-14 01:33:00+00:00,2026-08-14 01:34:00+00:00,SHORT,4370.0,3.4785714285714806,4370.2,-0.5061728395061729,61.0,-0.6036960985624624,0.804928131416878,0.07142857142882664,-0.14893617021276595,0.1428571428576069,-0.17248459958916293,-1.2361396303901775,-0.4312114989732995,-1.3798767967146106
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 10:26:00+00:00,2026-08-14 10:27:00+00:00,2026-08-14 10:28:00+00:00,SHORT,4407.6,1.299999999999987,4408.0,-0.44086021505376344,67.0,-1.3846153846155385,1.9230769230769424,0.15999999999985448,-0.21212121212121213,0.22222222222210994,-0.538461538461404,1.692307692308269,1.230769230769523,1.3076923076928806
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 14:41:00+00:00,2026-08-14 14:42:00+00:00,2026-08-14 14:43:00+00:00,SHORT,4439.3,2.1785714285714937,4441.2,-0.4701298701298701,283.0,-0.9639344262292289,1.009836065573657,0.04545454545471458,-0.2457627118644068,0.1428571428572666,-0.9639344262292289,0.6426229508199034,0.09180327868843835,-3.80983606557374
AMP_CQG_RAW_EXCLUSIVE,2026-08-14 20:09:00+00:00,2026-08-14 20:10:00+00:00,2026-08-14 20:11:00+00:00,SHORT,4427.2,1.1571428571428442,4427.7,-0.5467980295566502,157.0,-1.5555555555549443,1.7283950617284145,0.1000000000003638,-0.3185840707964602,0.2000000000007276,-0.5185185185180528,-1.382716049383046,-1.8148148148151495,-4.148148148148352
AMP_CQG_RAW_EXCLUSIVE,2026-08-16 23:22:00+00:00,2026-08-16 23:23:00+00:00,2026-08-16 23:24:00+00:00,SHORT,4431.8,1.4642857142857142,4434.0,-0.7272727272727273,38.0,-2.936585365853783,3.073170731707317,0.04444444444440402,-0.07692307692307693,0.2142857142858999,-1.5024390243901198,1.2292682926830512,4.643902439024515,3.2097560975608515
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 01:47:00+00:00,2026-08-17 01:48:00+00:00,2026-08-17 01:49:00+00:00,SHORT,4452.5,2.607142857142857,4454.1,-0.4956521739130435,86.0,-0.9972602739723934,1.1506849315068493,0.0666666666669092,-0.4124293785310734,0.12499999999971578,-0.652054794520827,-0.3068493150685629,0.15342465753410703,0.9205479452053399
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 08:42:00+00:00,2026-08-17 08:43:00+00:00,2026-08-17 08:44:00+00:00,SHORT,4453.5,1.2642857142858313,4454.9,-0.5428571428571428,54.0,-0.790960451977328,1.186440677965992,0.20000000000012128,-0.4098360655737705,0.0,-1.186440677965992,1.4237288135593342,2.2146892655366623,-1.819209039547998
AMP_CQG_RAW_EXCLUSIVE,2026-08-17 18:02:00+00:00,2026-08-17 18:03:00+00:00,2026-08-17 18:04:00+00:00,SHORT,4468.7,1.3785714285713766,4470.4,-0.5471698113207547,164.0,-1.160621761657679,1.6683937823836146,0.13043478260876443,-0.06766917293233082,0.3333333333329965,-1.4507772020725935,-0.5077720207252758,-3.2642487046633355,9.06735751295371
AMP_CQG_RAW_EXCLUSIVE,2026-08-18 02:01:00+00:00,2026-08-18 02:02:00+00:00,2026-08-18 02:03:00+00:00,SHORT,4458.3,2.400000000000091,4460.9,-0.5819209039548022,140.0,-2.0833333333332544,2.0833333333332544,0.0,-0.08571428571428572,0.2916666666665246,-1.0416666666666272,0.45833333333346754,-0.12500000000007105,0.3333333333333965
AMP_CQG_RAW_EXCLUSIVE,2026-08-18 11:03:00+00:00,2026-08-18 11:04:00+00:00,2026-08-18 11:05:00+00:00,SHORT,4450.5,0.9928571428572468,4452.9,-0.6764705882352942,57.0,-2.517985611510528,2.517985611510528,0.0,-0.4444444444444444,0.22727272727274606,-2.4172661870497403,0.5035971223021055,1.1079136690649987,4.935251798560268
AMP_CQG_RAW_EXCLUSIVE,2026-08-18 11:23:00+00:00,2026-08-18 11:24:00+00:00,2026-08-18 11:25:00+00:00,SHORT,4446.6,1.0571428571428052,4448.3,-0.46153846153846156,57.0,-1.0405405405400754,1.2297297297299623,0.153846153846692,-0.5294117647058824,0.153846153846692,-1.608108108108015,0.2837837837839698,-0.1891891891890264,-0.47297297297299623
AMP_CQG_RAW_EXCLUSIVE,2026-08-19 05:17:00+00:00,2026-08-19 05:18:00+00:00,2026-08-19 05:19:00+00:00,SHORT,4390.6,1.5214285714285845,4391.5,-0.6945244956772334,294.0,-1.1830985915494052,1.3145539906103174,0.09999999999990905,-0.058823529411764705,0.428571428571243,-0.5258215962442465,-3.549295774647618,-2.892018779342459,-0.5258215962436488
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 01:01:00+00:00,2026-08-20 01:02:00+00:00,2026-08-20 01:03:00+00:00,SHORT,4553.2,3.2285714285716756,4560.2,-0.4742014742014742,300.0,-2.106194690265382,3.0353982300883198,0.20408163265305743,-0.32413793103448274,0.0,-2.168141592920188,-0.03097345132754394,-0.15486725663715628,-1.022123893805288
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 01:53:00+00:00,2026-08-20 01:54:00+00:00,2026-08-20 01:55:00+00:00,SHORT,4543.0,2.4714285714285973,4546.1,-0.6637931034482759,579.0,-1.092485549133231,1.3757225433528075,0.14705882352938815,-0.205607476635514,0.41176470588229,-1.335260115606996,-1.7803468208090827,-4.127167630057687,-3.520231213872722
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 04:28:00+00:00,2026-08-20 04:29:00+00:00,2026-08-20 04:30:00+00:00,SHORT,4547.2,1.242857142857117,4551.4,-0.5947712418300654,122.0,-1.448275862069142,2.0919540229881104,0.15384615384604622,-0.3333333333333333,0.10344827586183104,-3.2183908045977683,1.0459770114944211,2.2528735632185843,0.8850574712639472
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 08:30:00+00:00,2026-08-20 08:31:00+00:00,2026-08-20 08:32:00+00:00,SHORT,4544.5,1.8571428571427273,4547.0,-0.39325842696629215,62.0,-0.6461538461542831,1.130769230769016,0.1428571428568335,-0.3723404255319149,0.2121212121214209,-1.2923076923075867,-3.3923076923080275,-0.4846153846152226,-0.7000000000001468
AMP_CQG_RAW_EXCLUSIVE,2026-08-20 11:17:00+00:00,2026-08-20 11:18:00+00:00,2026-08-20 11:19:00+00:00,SHORT,4538.2,1.8642857142856104,4539.4,-0.5700934579439252,84.0,-1.7701149425289318,1.8237547892719372,0.0,-0.3565217391304348,0.1874999999996092,-0.8045977011494702,-1.823754789272425,-0.8582375478929632,7.080459770115239
AMP_CQG_RAW_EXCLUSIVE,2026-08-24 01:30:00+00:00,2026-08-24 01:31:00+00:00,2026-08-24 01:32:00+00:00,SHORT,4665.4,3.9785714285714806,4667.9,-0.4666666666666667,88.0,-1.3824057450628184,1.3824057450628184,0.0,-0.2,0.22222222222199767,-0.678635547576247,-2.387791741472141,-1.9102333931778044,-5.780969479353605
AMP_CQG_RAW_EXCLUSIVE,2026-08-25 16:09:00+00:00,2026-08-25 16:10:00+00:00,2026-08-25 16:11:00+00:00,SHORT,4700.4,2.107142857142857,4703.2,-0.3482142857142857,151.0,-1.2338983050844867,1.3288135593216885,0.0,-0.30742049469964666,0.1874999999996092,-1.3288135593221202,0.0,0.9491525423728814,-0.047457627118816716
AMP_CQG_RAW_EXCLUSIVE,2026-08-26 00:20:00+00:00,2026-08-26 00:21:00+00:00,2026-08-26 00:22:00+00:00,SHORT,4705.2,2.2714285714286495,4707.4,-0.48936170212765956,35.0,-0.5283018867923546,0.6163522012580807,0.0,-0.46308724832214765,0.09090909090914102,-1.0566037735847091,1.4088050314464124,2.6415094339621734,5.6792452830185125
AMP_CQG_RAW_EXCLUSIVE,2026-08-26 00:21:00+00:00,2026-08-26 00:22:00+00:00,2026-08-26 00:23:00+00:00,SHORT,4703.5,2.3928571428572076,4707.2,-0.46308724832214765,109.0,-1.1283582089551174,1.379104477611979,0.09090909090914102,-0.36082474226804123,0.22727272727274606,-1.5462686567163,0.08358208955216052,1.838805970149052,3.3432835820894615
AMP_CQG_RAW_EXCLUSIVE,2026-08-26 14:59:00+00:00,2026-08-26 15:00:00+00:00,2026-08-26 15:01:00+00:00,SHORT,4656.6,3.6428571428572076,4661.4,-0.3401015228426396,264.0,-1.235294117647037,1.5372549019608568,0.035714285714250914,-0.020257826887661142,0.0,-1.235294117647037,2.854901960784413,3.760784313725623,1.5372549019608568
AMP_CQG_RAW_EXCLUSIVE,2026-08-27 00:43:00+00:00,2026-08-27 00:44:00+00:00,2026-08-27 00:45:00+00:00,SHORT,4660.5,2.400000000000091,4663.3,-0.5827338129496403,110.0,-1.2499999999999527,1.4166666666664613,0.0,-0.25862068965517243,0.2631578947368295,-1.208333333333515,-1.3750000000000238,0.5416666666667219,-7.666666666666225
AMP_CQG_RAW_EXCLUSIVE,2026-08-27 00:52:00+00:00,2026-08-27 00:53:00+00:00,2026-08-27 00:54:00+00:00,SHORT,4655.6,2.514285714285766,4658.9,-0.6470588235294118,84.0,-0.795454545454529,0.795454545454529,0.0,-0.012658227848101266,0.35714285714283395,-1.3522727272725548,-0.795454545454529,-5.687499999999593,-8.630681818181568
AMP_CQG_RAW_EXCLUSIVE,2026-08-28 08:40:00+00:00,2026-08-28 08:41:00+00:00,2026-08-28 08:42:00+00:00,SHORT,4658.7,1.6214285714286234,4660.1,-0.48031496062992124,94.0,-1.04845814977959,1.2951541850216484,0.0,-0.5714285714285714,0.0,-1.0484581497801508,1.8502202643171213,1.603524229074502,1.665198237885297
AMP_CQG_RAW_EXCLUSIVE,2026-08-28 08:41:00+00:00,2026-08-28 08:42:00+00:00,2026-08-28 08:43:00+00:00,SHORT,4658.2,1.5785714285715196,4659.1,-0.5714285714285714,55.0,-0.5701357466066477,0.7601809954755302,0.0,-0.45454545454545453,0.14285714285640042,-0.5701357466066477,1.3303167420810256,1.3303167420810256,1.9004524886876732
AMP_CQG_RAW_EXCLUSIVE,2026-08-28 11:35:00+00:00,2026-08-28 11:36:00+00:00,2026-08-28 11:37:00+00:00,SHORT,4650.0,1.0857142857142077,4650.2,-0.5135135135135135,56.0,-1.1052631578946488,1.5657894736841556,0.058823529411985,-0.4098360655737705,0.4166666666667298,-0.36842105263127034,4.144736842105561,1.5657894736841556,3.684210526316054
AMP_CQG_RAW_EXCLUSIVE,2026-08-31 23:12:00+00:00,2026-08-31 23:13:00+00:00,2026-08-31 23:14:00+00:00,SHORT,4492.5,0.850000000000039,4494.1,-0.5238095238095238,32.0,-1.2941176470581222,1.5294117647049563,0.15384615384610004,-0.5462184873949579,0.3999999999996362,-1.6470588235299783,0.5882352941176201,0.4705882352936681,-1.9999999999996945
AMP_CQG_RAW_EXCLUSIVE,2026-09-01 01:22:00+00:00,2026-09-01 01:23:00+00:00,2026-09-01 01:24:00+00:00,SHORT,4489.4,2.3714285714285586,4492.0,-0.6116504854368932,249.0,-1.096385542168834,1.5180722891567882,0.24999999999987368,-0.22580645161290322,0.4545454545453042,-0.885542168674857,0.4216867469879541,-0.4638554216869029,0.12650602409607942
AMP_CQG_RAW_EXCLUSIVE,2026-09-01 03:24:00+00:00,2026-09-01 03:25:00+00:00,2026-09-01 03:26:00+00:00,SHORT,4481.0,1.4285714285713635,4482.4,-0.5575221238938053,88.0,-1.189999999999927,1.609999999999564,0.0,-0.29411764705882354,0.18181818181810666,-0.7699999999996531,-1.9600000000002165,-3.850000000000175,-6.020000000000529
AMP_CQG_RAW_EXCLUSIVE,2026-09-01 13:00:00+00:00,2026-09-01 13:01:00+00:00,2026-09-01 13:02:00+00:00,SHORT,4393.2,3.299999999999987,4403.6,-0.328314997104806,1147.0,-1.636363636363808,2.636363636363592,0.18390804597695262,-0.32199787460148777,0.27380952380952767,-3.212121212121335,2.87878787878789,4.030303030303101,-1.333333333333504
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 08:53:00+00:00,2026-09-02 08:54:00+00:00,2026-09-02 08:55:00+00:00,SHORT,4361.1,1.8285714285714545,4363.7,-0.5645161290322581,97.0,-0.8749999999996891,1.1484375000001827,0.04761904761921261,-0.3804347826086957,0.41666666666662455,-1.4765624999998797,0.8203124999999883,-2.406249999999767,2.8437500000003575
AMP_CQG_RAW_EXCLUSIVE,2026-09-02 09:22:00+00:00,2026-09-02 09:23:00+00:00,2026-09-02 09:24:00+00:00,SHORT,4356.6,1.449999999999818,4358.3,-0.38823529411764707,59.0,-0.41379310344857867,0.896551724138169,0.1538461538459924,-0.24050632911392406,0.2857142857141001,-1.2413793103451087,0.896551724138169,0.4827586206902175,0.1379310344832777
AMP_CQG_RAW_EXCLUSIVE,2026-09-03 00:33:00+00:00,2026-09-03 00:34:00+00:00,2026-09-03 00:35:00+00:00,SHORT,4428.0,1.5142857142855715,4430.2,-0.5675675675675675,29.0,-0.9905660377359425,1.1886792452826505,0.0,-0.3023255813953488,0.05555555555575205,-1.4528301886792623,-3.8962264150944668,-4.754716981132404,-8.254716981132853
AMP_CQG_RAW_EXCLUSIVE,2026-09-03 05:21:00+00:00,2026-09-03 05:22:00+00:00,2026-09-03 05:23:00+00:00,SHORT,4470.4,1.8642857142857403,4471.6,-0.3698630136986301,200.0,-1.019157088122396,1.3946360153258461,0.038461538461673,-0.07473309608540925,0.47826086956533775,-0.42911877394645176,-0.10727969348697883,-2.4674329501917316,-6.544061302682291
AMP_CQG_RAW_EXCLUSIVE,2026-09-03 18:28:00+00:00,2026-09-03 18:29:00+00:00,2026-09-03 18:30:00+00:00,SHORT,4527.4,1.642857142857078,4529.4,-0.41641337386018235,233.0,-1.5217391304348427,2.1304347826087797,0.08571428571433769,-0.2915129151291513,0.15000000000009095,-1.3999999999996124,0.4869565217387068,-0.9130434782609056,2.739130434782717
AMP_CQG_RAW_EXCLUSIVE,2026-09-03 18:29:00+00:00,2026-09-03 18:30:00+00:00,2026-09-03 18:31:00+00:00,SHORT,4526.0,1.642857142857078,4528.2,-0.2915129151291513,175.0,-0.7913043478256754,1.2173913043478741,0.15000000000009095,-0.028901734104046242,0.10526315789466126,-1.3391304347825508,-0.547826086956322,-1.8260869565218112,1.3391304347825508
AMP_CQG_RAW_EXCLUSIVE,2026-09-04 17:39:00+00:00,2026-09-04 17:40:00+00:00,2026-09-04 17:41:00+00:00,SHORT,4468.7,2.2357142857143635,4470.2,-0.3875598086124402,145.0,-0.939297124600769,1.1629392971243162,0.15384615384604622,-0.09401709401709402,0.470588235294275,-0.5367412140574079,1.3418530351437232,1.2971246006387698,1.4313099041532236
AMP_CQG_RAW_EXCLUSIVE,2026-09-07 08:39:00+00:00,2026-09-07 08:40:00+00:00,2026-09-07 08:41:00+00:00,SHORT,4460.2,2.2785714285713374,4461.9,-0.4968553459119497,119.0,-1.2288401253919785,1.272727272727164,0.03448275862050581,-0.09859154929577464,0.1428571428576069,-0.7899686520373298,0.3949843260186649,1.5799373040750588,0.789968652037729
AMP_CQG_RAW_EXCLUSIVE,2026-09-08 16:08:00+00:00,2026-09-08 16:09:00+00:00,2026-09-08 16:10:00+00:00,SHORT,4426.2,1.8214285714284415,4436.4,-0.554140127388535,122.0,-1.0431372549023348,1.4823529411769758,0.11111111111114853,-0.31407407407407406,0.09433962264151428,-5.654901960784318,-2.909803921568935,-6.3137254901965285,-7.192156862745811
AMP_CQG_RAW_EXCLUSIVE,2026-09-09 02:32:00+00:00,2026-09-09 02:33:00+00:00,2026-09-09 02:34:00+00:00,SHORT,4413.5,1.1357142857144547,4415.3,-0.4473684210526316,55.0,-0.5283018867926945,1.408805031445851,0.2499999999998579,-0.35384615384615387,0.26666666666642413,-1.5849056603772829,-0.7924528301882411,-7.044025157231657,-8.981132075470201
AMP_CQG_RAW_EXCLUSIVE,2026-09-09 08:09:00+00:00,2026-09-09 08:10:00+00:00,2026-09-09 08:11:00+00:00,SHORT,4449.1,1.557142857142935,4450.4,-0.5257731958762887,74.0,-1.7981651376147056,1.7981651376147056,0.0,-0.19626168224299065,0.23076923076906933,-0.9633027522935298,0.7064220183488221,2.183486238532351,2.6330275229358815
AMP_CQG_RAW_EXCLUSIVE,2026-09-09 09:54:00+00:00,2026-09-09 09:55:00+00:00,2026-09-09 09:56:00+00:00,SHORT,4433.9,1.450000000000143,4436.4,-0.5333333333333333,115.0,-1.1724137931032073,1.3793103448274502,0.15000000000009095,-0.27419354838709675,0.0,-1.9310344827579284,-0.8275862068969719,-1.8620689655175595,-3.1724137931033862
AMP_CQG_RAW_EXCLUSIVE,2026-09-09 18:41:00+00:00,2026-09-09 18:42:00+00:00,2026-09-09 18:43:00+00:00,SHORT,4455.3,1.6714285714285455,4458.7,-0.36054421768707484,100.0,-2.213675213675139,2.512820512820987,0.04761904761921261,-0.6410256410256411,0.0,-1.9145299145298353,1.3162393162392279,4.786324786324861,7.239316239316569
AMP_CQG_RAW_EXCLUSIVE,2026-09-09 18:56:00+00:00,2026-09-09 18:57:00+00:00,2026-09-09 18:58:00+00:00,SHORT,4447.4,1.5357142857143506,4450.4,-0.6455696202531646,325.0,-1.6930232558141187,2.6697674418605892,0.2439024390243686,-0.21212121212121213,0.3478260869565733,-2.01860465116235,3.060465116278822,2.7348837209299983,0.06511627906940935
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 06:12:00+00:00,2026-09-10 06:13:00+00:00,2026-09-10 06:14:00+00:00,SHORT,4461.4,2.550000000000052,4465.3,-0.6158940397350994,122.0,-1.5686274509803604,1.607843137255012,0.02439024390252559,-0.3065326633165829,0.04545454545471458,-1.5686274509803604,0.7450980392155285,0.4313725490193851,-2.862745098039229
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 07:25:00+00:00,2026-09-10 07:26:00+00:00,2026-09-10 07:27:00+00:00,SHORT,4453.2,1.7857142857143506,4454.0,-0.5789473684210527,180.0,-1.2319999999998534,1.399999999999949,0.039999999999781724,-0.0847457627118644,0.0,-0.6160000000001813,0.22399999999978812,1.8480000000000347,-1.2319999999998534
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 17:39:00+00:00,2026-09-10 17:40:00+00:00,2026-09-10 17:41:00+00:00,SHORT,4397.4,2.13571428571413,4403.0,-0.5014836795252225,253.0,-1.7324414715719476,2.013377926421637,0.13953488372100895,-0.1794871794871795,0.07142857142882664,-2.5284280936454993,-1.9665551839469726,-0.7023411371237971,6.602006688963437
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 18:08:00+00:00,2026-09-10 18:09:00+00:00,2026-09-10 18:10:00+00:00,SHORT,4384.6,3.2928571428572986,4389.4,-0.3744075829383886,290.0,-1.4273318872016125,1.8828633405641233,0.06451612903233851,-0.05181347150259067,0.4827586206897525,-1.3969631236440199,0.6681127982648315,-0.21258134490232083,2.6724511930584973
AMP_CQG_RAW_EXCLUSIVE,2026-09-10 19:00:00+00:00,2026-09-10 19:01:00+00:00,2026-09-10 19:02:00+00:00,SHORT,4362.2,3.5285714285712726,4371.3,-0.36893203883495146,423.0,-1.757085020242941,2.012145748988046,0.12676056338035205,-0.19925512104283055,0.1842105263157328,-2.522267206477999,0.3967611336031533,0.2550607287448474,-2.4372469635629637
AMP_CQG_RAW_EXCLUSIVE,2026-09-11 03:21:00+00:00,2026-09-11 03:22:00+00:00,2026-09-11 03:23:00+00:00,SHORT,4345.8,2.5214285714285194,4354.3,-0.3691588785046729,293.0,-2.339943342776108,2.538243626062231,0.07812500000000444,-0.3594306049822064,0.03999999999996362,-3.331444759207084,-1.5864022662889845,-1.3087818696884843,1.2691218130311155
