source_feed,rule,signal_time_utc,entry_time_utc,clock_offset_min,broker_target_msc,entry_tick_msc,entry_lag_ms,entry_bid,entry_ask,entry_spread,entry_spread_bps,xau_atr14_m1,executable,reject_reason,exit_1m_bid,exit_1m_lag_ms,ret_1m_bps,ret_1m_atr,exit_3m_bid,exit_3m_lag_ms,ret_3m_bps,ret_3m_atr,exit_5m_bid,exit_5m_lag_ms,ret_5m_bps,ret_5m_atr,exit_10m_bid,exit_10m_lag_ms,ret_10m_bps,ret_10m_atr,exit_15m_bid,exit_15m_lag_ms,ret_15m_bps,ret_15m_atr,exit_30m_bid,exit_30m_lag_ms,ret_30m_bps,ret_30m_atr,exit_60m_bid,exit_60m_lag_ms,ret_60m_bps,ret_60m_atr,mfe_15m_bps,mae_15m_bps,mfe_15m_atr,mae_15m_atr,mfe_60m_bps,mae_60m_bps,mfe_60m_atr,mae_60m_atr
AMP,BUYER_BREAKOUT_LONG,2026-08-17T05:19:00+00:00,2026-08-17T05:20:00+00:00,180,1786954800000,1786954800009.0,9,4392.72,4393.2,0.47999999999956344,1.092597650914057,1.5599999999998804,True,,4392.09,8.0,-2.526632067740309,-0.7115384615383062,4395.48,761.0,5.189838841845911,1.4615384615384104,4395.07,155.0,4.256578348356303,1.1987179487179707,4399.29,10.0,13.862332695985037,3.9038461538465463,4396.13,158.0,6.669398160794617,1.8782051282054588,4397.31,156.0,9.355367385961445,2.6346153846159597,4393.49,153.0,0.6601110807610936,0.18589743589742683,18.005098789037273,-6.009287080031453,5.070512820513116,-1.692307692307449,18.005098789037273,-6.009287080031453,5.070512820513116,-1.692307692307449
AMP,BUYER_BREAKOUT_LONG,2026-08-17T05:28:00+00:00,2026-08-17T05:29:00+00:00,180,1786955340000,1786955340458.0,458,4397.74,4398.23,0.4899999999997817,1.1140845294579451,1.885357142856979,True,,4399.29,10.0,2.4100604106661097,0.5622276946393973,4399.88,155.0,3.751509129810278,0.8751657510895869,4397.26,154.0,-2.2054326399468542,-0.5144913809430578,4395.43,608.0,-6.366197311189438,-1.4851297594238764,4394.56,305.0,-8.344265761452137,-1.9465807918163571,4394.32,156.0,-8.889939816698659,-2.0738776283388036,4397.26,305.0,-2.2054326399468542,-0.5144913809430578,6.548088662939658,-14.005634084620075,1.5275620382650135,-3.2672854707333,6.548088662939658,-14.005634084620075,1.5275620382650135,-3.2672854707333
AMP,BUYER_BREAKOUT_LONG,2026-08-17T06:50:00+00:00,2026-08-17T06:51:00+00:00,180,1786960260000,1786960260007.0,7,4400.93,4401.3,0.36999999999989086,0.8406607138797421,1.5046428571428936,True,,4401.85,158.0,1.249630790903101,0.3655352480418875,4403.03,158.0,3.930656851383826,1.1497745074765393,4401.95,158.0,1.4768363892478045,0.43199620223093693,4401.92,455.0,1.4086747097446002,0.41205791597428254,4401.09,9.0,-0.4771317565265634,-0.1395680037977896,4396.92,157.0,-9.95160520755256,-2.910989793496323,4407.82,1507.0,14.813805012154424,4.333254213149355,7.020652988889976,-2.1357326244530235,2.0536434844529308,-0.6247329693808124,22.470633676412465,-12.041896712335406,6.572988369332471,-3.522430572038963
AMP,BUYER_BREAKOUT_LONG,2026-08-17T09:06:00+00:00,2026-08-17T09:07:00+00:00,180,1786968420000,1786968420155.0,155,4397.38,4397.75,0.36999999999989086,0.8413393212435697,1.242500000000226,True,,4397.15,8.0,-1.3643340344502615,-0.48289738430603996,4399.42,13.0,3.797396395884425,1.3440643863177215,4400.13,156.0,5.411858336649671,1.9154929577462183,4398.13,160.0,0.8640782218182232,0.3058350100603944,4397.99,159.0,0.5457336137792774,0.1931589537221232,4396.59,18.0,-2.637712466601909,-0.9336016096576608,4394.3,457.0,-7.8449206980838335,-2.7766599597579,6.230458757318587,-2.751406969473109,2.2052313883294032,-0.9738430583499528,6.230458757318587,-12.119834006025643,2.2052313883294032,-4.289738430582663
AMP,BUYER_BREAKOUT_LONG,2026-08-17T09:09:00+00:00,2026-08-17T09:10:00+00:00,180,1786968600000,1786968600013.0,13,4399.42,4399.8,0.38000000000010914,0.8636756216194125,1.3432142857145013,True,,4399.24,14.0,-1.272785126597573,-0.4169103961714621,4399.51,155.0,-0.6591208691303324,-0.2159000265886115,4399.07,158.0,-1.6591663257431541,-0.5434724807234768,4398.24,159.0,-3.5456157098059005,-1.1613932464771124,4396.76,159.0,-6.909404972953233,-2.2632278649291497,4394.46,309.0,-12.1369153143328,-3.975538420632281,4394.02,155.0,-13.136960770943555,-4.303110874766469,1.5682531024128366,-8.227646711213898,0.5136931667106007,-2.6950279181063728,1.5682531024128366,-16.773489704077704,0.5136931667106007,-5.49428343525578
AMP,BUYER_BREAKOUT_LONG,2026-08-17T13:38:00+00:00,2026-08-17T13:39:00+00:00,180,1786984740000,1786984740008.0,8,4391.32,4391.77,0.4500000000007276,1.0246438224240513,2.111428571428665,True,,4388.36,5.0,-7.764523187691441,-1.6150202976998844,4387.36,3.0,-10.041509459741205,-2.0886332882276037,4386.56,604.0,-11.863098477379362,-2.4675236806494345,4391.99,155.0,0.5009369798494574,0.10419485791578809,4405.09,158.0,30.329457143702214,6.308525033829082,4405.65,158.0,31.604569456048925,6.5737483085243635,4417.04,5.0,57.5394430946965,11.96820027063524,35.31605707949029,-16.55369019780279,7.345737483084598,-3.4431664411367255,81.35671950033714,-16.55369019780279,16.9221921515552,-3.4431664411367255
AMP,BUYER_BREAKOUT_LONG,2026-08-17T15:55:00+00:00,2026-08-17T15:56:00+00:00,180,1786992960000,1786992960006.0,6,4427.5,4427.95,0.4499999999998181,1.0162716381165509,1.7100000000002313,True,,4427.41,9.0,-1.2195259657402717,-0.3157894736841465,4426.87,153.0,-2.4390519314805434,-0.631578947368293,4426.42,6.0,-3.4553235695970943,-0.8947368421049932,4425.02,9.0,-6.617057554849042,-1.7134502923970674,4427.28,157.0,-1.5131155500854183,-0.39181286549706557,4424.02,454.0,-8.875438972886734,-2.298245614034415,4424.76,1055.0,-7.204236723539335,-1.8654970760229055,1.7163698777091392,-9.101277114691326,0.444444444444512,-2.3567251461983627,1.7163698777091392,-12.443681613388177,0.444444444444512,-3.222222222221914
AMP,BUYER_BREAKOUT_LONG,2026-08-17T23:16:00+00:00,2026-08-17T23:17:00+00:00,180,1787019420000,1787019420005.0,5,4417.8,4418.3,0.5,1.1316569721386054,1.0292857142858989,True,,4416.76,2108.0,-3.485503474186822,-1.4961832061065665,4417.45,158.0,-1.9238168526364523,-0.8258154059682831,4417.65,906.0,-1.471154063781422,-0.6315058986818881,4420.45,608.0,4.866124980195179,2.088827203330292,4421.74,2.0,7.785799968312699,3.342123525328644,4422.0,308.0,8.374261593825267,3.594725884801399,4422.62,4.0,9.77751623927689,4.197085357389666,7.989498223297977,-4.6850598646552255,3.429562803607743,-2.0111034004166175,25.39438245479088,-4.6850598646552255,10.900763358776919,-2.0111034004166175
AMP,BUYER_BREAKOUT_LONG,2026-08-17T23:25:00+00:00,2026-08-17T23:26:00+00:00,180,1787019960000,1787019960011.0,11,4419.61,4420.11,0.5,1.1311935675808975,1.1900000000001196,True,,4420.45,608.0,0.7692116259553395,0.2857142857143793,4420.0,1.0,-0.24886258486705667,-0.09243697478963153,4421.11,309.0,2.262387135161795,0.840336134453697,4421.55,608.0,3.2578374746341368,1.2100840336137517,4420.46,10.0,0.7918354973074513,0.29411764705909965,4424.13,17.0,9.094796283351403,3.3781512605042288,4427.15,157.0,15.927205431538953,5.915966386553997,4.570022013027813,-1.6062948659649565,1.697478991596835,-0.5966386554621554,24.95413010083608,-2.8506077903022975,9.268907563024829,-1.0588235294110775
AMP,BUYER_BREAKOUT_LONG,2026-08-18T07:29:00+00:00,2026-08-18T07:30:00+00:00,180,1787049000000,1787049000157.0,157,4403.0,4403.45,0.4499999999998181,1.0219259898484554,1.1628571428571897,True,,4403.19,461.0,-0.5904461274687308,-0.2235872235874023,4400.72,29.0,-6.199684338415478,-2.3476658476653776,4396.83,465.0,-15.033666783998664,-5.69287469287437,4401.94,305.0,-3.429129432604477,-1.298525798525934,4401.4,155.0,-4.655440620423037,-1.7628992628993483,4395.56,7.0,-17.917769022015506,-6.785012285011511,4389.03,156.0,-32.74705060804613,-12.400491400490964,0.1816757315285225,-16.282687438258804,0.06879606879600346,-6.165847665847481,0.1816757315285225,-37.94751842305473,0.06879606879600346,-14.369778869778322
AMP,BUYER_BREAKOUT_LONG,2026-08-18T08:35:00+00:00,2026-08-18T08:36:00+00:00,180,1787052960000,1787052960009.0,9,4397.27,4397.72,0.4499999999998181,1.0232575061618703,1.724642857143213,True,,4395.73,157.0,-4.525072082808117,-1.1538620832472117,4396.14,8.0,-3.5927707994140765,-0.9161317042863705,4396.8,7.0,-2.0919931237097242,-0.5334437771794723,4396.21,4655.0,-3.433597409567272,-0.8755435908054957,4392.28,31.0,-12.370046296718547,-3.1542762476699693,4391.76,26.0,-13.552477192727222,-3.4557879478145908,4393.79,158.0,-8.936448887151275,-2.2787326568644737,1.6826901212441485,-13.916302083806814,0.4290743425137629,-3.54856077862832,1.6826901212441485,-20.94267029278816,0.4290743425137629,-5.340236073720186
AMP,BUYER_BREAKOUT_LONG,2026-08-18T12:04:00+00:00,2026-08-18T12:05:00+00:00,180,1787065500000,1787065500011.0,11,4396.47,4396.92,0.4499999999998181,1.023443683305173,1.6325000000001637,True,,4396.79,461.0,-0.295661508510751,-0.07963246554370358,4392.39,307.0,-10.302666411942326,-2.7748851454819548,4391.12,157.0,-13.191051918161309,-3.5528330781008273,4393.09,455.0,-8.710642904578494,-2.346094946400945,4392.76,10.0,-9.461168272335758,-2.548238897396286,4396.61,610.0,-0.7050389818336475,-0.1898928024504558,4395.53,456.0,-3.16130382176689,-0.8514548238898548,-0.04548638592568561,-16.761733213249027,-0.012251148545442299,-4.514548238896877,8.278522238294823,-16.761733213249027,2.229709035222029,-4.514548238896877
AMP,BUYER_BREAKOUT_LONG,2026-08-18T16:08:00+00:00,2026-08-18T16:09:00+00:00,180,1787080140000,1787080140006.0,6,4370.83,4371.27,0.4400000000005093,1.006572460636175,1.7253571428569299,True,,4371.22,9.0,-0.11438323416348542,-0.028979507348484083,4370.31,156.0,-2.196158095931014,-0.5564065410888913,4368.57,7.0,-6.176694644807407,-1.564893396812869,4364.93,10.0,-14.50379409187752,-3.6746015317744978,4367.6,307.0,-8.395729387569453,-2.1270958393710355,4366.12,11.0,-11.781473118797386,-2.9848892568833176,4365.76,7.0,-12.605032404770736,-3.1935417097914542,0.4117796429856347,-15.739133020838585,0.10432622645380471,-3.987580211136966,0.4117796429856347,-19.079123458400293,0.10432622645380471,-4.833781825709644
AMP,BUYER_BREAKOUT_LONG,2026-08-18T23:52:00+00:00,2026-08-18T23:53:00+00:00,180,1787107980000,1787107980308.0,308,4333.47,4333.97,0.5,1.1536766521226496,1.4860714285712544,True,,4333.3,7.0,-1.5459267138445183,-0.45085316029810707,4331.92,458.0,-4.730074273703283,-1.3794760874792555,4332.48,609.0,-3.437956423327091,-1.0026435952901764,4337.81,155.0,8.860236688302285,2.5839942321561327,4338.83,161.0,11.213737058631398,3.270367700072261,4344.5,312.0,24.296430293702414,7.085796683490205,4343.99,4.0,23.119680108536805,6.742609949531834,15.020870010635305,-6.045265657122432,4.380677721701562,-1.763037731314721,30.29554888474103,-6.045265657122432,8.835376111512765,-1.763037731314721
AMP,BUYER_BREAKOUT_LONG,2026-08-19T00:13:00+00:00,2026-08-19T00:14:00+00:00,180,1787109240000,1787109240008.0,8,4344.54,4345.04,0.5,1.1507373925211275,2.7003571428571638,True,,4342.84,6.0,-5.063244527092542,-0.8147070493320253,4345.42,158.0,0.874560418316308,0.14072212670285641,4345.64,6.0,1.3808848710261903,0.22219283163616,4344.75,9.0,-0.6674276876621702,-0.10739320195739874,4342.01,12.0,-6.973468598677447,-1.1220737997618333,4344.59,20.0,-1.035663653268596,-0.16664462372695157,4342.86,155.0,-5.017215031392786,-0.8073006216109996,2.7847844899012126,-13.716789718851924,0.44808887713266443,-2.2071154609178643,4.741038057187967,-47.45641006757104,0.7628620552838349,-7.636026980558028
AMP,BUYER_BREAKOUT_LONG,2026-08-19T01:31:00+00:00,2026-08-19T01:32:00+00:00,180,1787113920000,1787113920308.0,308,4346.3,4346.78,0.47999999999956344,1.1042656863231253,3.1599999999999846,True,,4344.75,308.0,-4.670123631745213,-0.6424050632910617,4350.5,9.0,8.55805906901259,1.1772151898735042,4350.96,14.0,9.6163136850733,1.3227848101266808,4356.13,7.0,21.510175348189613,2.9588607594938003,4353.43,11.0,15.2986808626168,2.1044303797470185,4355.74,158.0,20.612959478050506,2.835443037974709,4356.47,5.0,22.292363542669538,3.066455696202708,24.5469059855803,-5.866411458597357,3.376582278481052,-0.8069620253165172,34.76136358407967,-5.866411458597357,4.78164556962046,-0.8069620253165172
AMP,BUYER_BREAKOUT_LONG,2026-08-19T01:33:00+00:00,2026-08-19T01:34:00+00:00,180,1787114040000,1787114040308.0,308,4348.29,4348.77,0.48000000000047294,1.1037603736239738,2.9203571428571586,True,,4350.5,9.0,3.978136346598149,0.5923932982754986,4350.96,14.0,5.035906704653499,0.7499082793199029,4355.07,7.0,14.48685490379871,2.1572703925642496,4354.09,7.0,12.23334414098632,1.8216949981654769,4352.68,6.0,8.991048043469428,1.3388773388772819,4353.15,610.0,10.071813409306998,1.4998165586398058,4357.57,9.0,20.235606849751246,3.013330072153336,19.959666756345776,-1.1037603736239738,2.9722392075330974,-0.1643634584812666,30.169450212358644,-1.1037603736239738,4.49260119848349,-0.1643634584812666
AMP,BUYER_BREAKOUT_LONG,2026-08-19T01:37:00+00:00,2026-08-19T01:38:00+00:00,180,1787114280000,1787114280010.0,10,4353.14,4353.61,0.46999999999934516,1.0795638562005903,2.4089285714285325,True,,4355.07,7.0,3.3535387873512708,0.6060785767235238,4355.05,154.0,3.307599899854395,0.5977761304672337,4356.48,458.0,6.592230355957219,1.191401037805756,4353.83,158.0,0.505327762478161,0.09132690882145635,4352.4,10.0,-2.7793026936267524,-0.5022979985174435,4354.51,11.0,2.0672499374095197,0.37361008154211545,4355.39,2.0,4.088560987320075,0.7389177168275632,8.820266399608936,-7.258344224677577,1.5940696812454531,-1.311786508524794,19.01869942415755,-7.258344224677577,3.4372127501856498,-1.311786508524794
AMP,BUYER_BREAKOUT_LONG,2026-08-19T05:28:00+00:00,2026-08-19T05:29:00+00:00,180,1787128140000,1787128140009.0,9,4343.91,4344.34,0.43000000000029104,0.9897936165223971,1.541785714285652,True,,4345.05,13.0,1.6343103900708424,0.46050498031044296,4339.71,159.0,-10.657545219757454,-3.003011350475059,4341.46,156.0,-6.629315385076005,-1.867963863794448,4339.4,12.0,-11.371117361901945,-3.204076905258741,4340.58,153.0,-8.654939530516069,-2.438730599953912,4337.05,155.0,-16.780454568472916,-4.728283530229493,4341.1,156.0,-7.45797980820972,-2.1014593467685327,1.9795872330427005,-17.88534046598663,0.5577947648828309,-5.0396108408621965,8.83908718010134,-21.568293457694125,2.490618485059264,-6.07736854296983
AMP,BUYER_BREAKOUT_LONG,2026-08-19T06:53:00+00:00,2026-08-19T06:54:00+00:00,180,1787133240000,1787133240010.0,10,4346.83,4347.2,0.36999999999989086,0.8511225616486264,1.5367857142857377,True,,4347.5,157.0,0.6900993743103191,0.19521264234266708,4347.78,152.0,1.3341921236656404,0.3774111085288802,4348.29,12.0,2.5073610599929737,0.7092726005113551,4350.5,308.0,7.591093117409326,2.1473390657681546,4351.76,7.0,10.48951048951141,2.967232163607001,4354.37,161.0,16.493375046006793,4.665582151986962,4355.65,160.0,19.437799043061784,5.498489425981671,10.903570114095928,-0.8511225616486264,3.084359749012128,-0.2407622588890724,36.29922708870019,-0.8511225616486264,10.268184987217898,-0.2407622588890724
AMP,BUYER_BREAKOUT_LONG,2026-08-19T07:23:00+00:00,2026-08-19T07:24:00+00:00,180,1787135040000,1787135040161.0,161,4354.37,4354.82,0.4499999999998181,1.033337772858162,1.7650000000000676,True,,4354.14,8.0,-1.5614881900959894,-0.385269121812666,4356.49,7.0,3.834831290386452,0.9461756373937726,4355.5,309.0,1.5614881900980777,0.3852691218131813,4359.82,10.0,11.481530809539775,2.832861189801591,4358.58,314.0,8.634111168774412,2.1303116147309202,4355.65,160.0,1.9059341143834356,0.4702549575070229,4358.18,458.0,7.715588704012065,1.903682719546999,18.737858281168577,-5.028910494577503,4.6232294617561145,-1.2407932011328702,18.737858281168577,-9.001520154679351,4.6232294617561145,-2.2209631728044887
AMP,BUYER_BREAKOUT_LONG,2026-08-19T07:26:00+00:00,2026-08-19T07:27:00+00:00,180,1787135220000,1787135220007.0,7,4356.49,4356.91,0.42000000000007276,0.9639859441670192,1.935357142857226,True,,4356.08,607.0,-1.9050198420438504,-0.42886141354487844,4356.63,6.0,-0.6426572961106503,-0.14467613950899672,4357.82,157.0,2.088636212361179,0.4701974534045918,4361.55,8.0,10.649749478415501,2.397490311865724,4356.29,454.0,-1.4230268699603408,-0.3203543089130134,4355.06,155.0,-4.246128563590835,-0.9558959217564587,4359.21,6.0,5.278970646628418,1.1884111459679336,13.931892097839315,-4.567457211647204,3.1363720243584527,-1.028233991511192,13.931892097839315,-13.794179820102363,3.1363720243584527,-3.1053699944639024
AMP,BUYER_BREAKOUT_LONG,2026-08-19T08:04:00+00:00,2026-08-19T08:05:00+00:00,180,1787137500000,1787137500008.0,8,4356.94,4357.39,0.4500000000007276,1.0327283075435698,1.713571428571283,True,,4356.53,608.0,-1.9736585433036336,-0.5018757815760388,4357.91,158.0,1.1933749331584436,0.3034597749059607,4360.72,158.0,7.642189475809893,1.943309712380281,4361.48,5.0,9.38635283965685,2.3868278449351465,4359.58,313.0,5.025944430036327,1.2780325135471864,4356.99,9.0,-0.9179807178162745,-0.23343059608203898,4358.92,157.0,3.5112762456418753,0.8928720300124324,11.956698849540748,-3.098184922626535,3.040433513964431,-0.7878282617760191,12.966477639136354,-6.127521291415441,3.29720716965409,-1.558149228845527
AMP,BUYER_BREAKOUT_LONG,2026-08-19T08:09:00+00:00,2026-08-19T08:10:00+00:00,180,1787137800000,1787137800158.0,158,4360.72,4361.13,0.4099999999998545,0.9401233166630081,2.099999999999974,True,,4361.77,759.0,1.4675095674752356,0.30476190476206444,4361.05,6.0,-0.18343869593414378,-0.038095238095203925,4361.48,5.0,0.8025442947113576,0.1666666666664089,4359.58,313.0,-3.554124733727685,-0.7380952380953338,4359.84,154.0,-2.957948971940675,-0.6142857142857046,4359.95,10.0,-2.7057207650317485,-0.5619047619049075,4355.7,28.0,-12.450901486542,-2.5857142857144564,3.3706860377935413,-8.988496100781386,0.70000000000013,-1.8666666666667244,4.379598865431332,-14.698025511736303,0.9095238095237516,-3.052380952380921
AMP,BUYER_BREAKOUT_LONG,2026-08-19T09:41:00+00:00,2026-08-19T09:42:00+00:00,180,1787143320000,1787143320010.0,10,4359.98,4360.43,0.4500000000007276,1.0320083111086007,1.2635714285715298,True,,4358.92,908.0,-3.462961221714872,-1.1950254381006988,4358.7,12.0,-3.967498618256623,-1.3691351045791227,4359.4,457.0,-2.3621523565351463,-0.8151498021485593,4358.3,8.0,-4.884839339239728,-1.685698134539239,4359.38,158.0,-2.4080193925832587,-0.8309779536462051,4361.49,161.0,2.4309529106062717,0.8388920293946682,4368.17,306.0,17.75054295103873,6.12549462973365,1.9264155140666068,-5.733379506149622,0.6647823629169641,-1.9785189372525267,20.41083104189182,-5.733379506149622,7.043527416618707,-1.9785189372525267
AMP,BUYER_BREAKOUT_LONG,2026-08-19T10:13:00+00:00,2026-08-19T10:14:00+00:00,180,1787145240000,1787145240008.0,8,4363.59,4364.04,0.4499999999998181,1.0311546181973998,1.1517857142854544,True,,4363.59,11.0,-1.0311546181973998,-0.39069767441853487,4365.17,155.0,2.589343819030323,0.9810852713181456,4367.46,156.0,7.8367750983035736,2.9693023255821287,4368.18,310.0,9.486622487420664,3.594418604652258,4368.51,156.0,10.242802540765563,3.8809302325592365,4368.01,155.0,9.097075187212432,3.4468217054273556,4373.17,307.0,20.9209814758804,7.92682170542824,11.319786253104006,-2.2685401600346964,4.288992248062636,-0.8595348837209347,22.593743412066967,-2.2685401600346964,8.560620155040407,-0.8595348837209347
AMP,BUYER_BREAKOUT_LONG,2026-08-19T12:32:00+00:00,2026-08-19T12:33:00+00:00,180,1787153580000,1787153580009.0,9,4373.55,4374.0,0.4499999999998181,1.028806584361724,2.3746428571425247,True,,4379.46,10.0,12.482853223594049,2.29929312678632,4387.1,11.0,29.94970278920979,5.516619040458138,4406.64,9.0,74.62277091906796,13.745224845843543,4412.58,156.0,88.2030178326473,16.246653632127376,4412.39,13.0,87.76863283036198,16.16664160024304,4430.83,6.0,129.92684042066742,23.932019852612736,4463.85,159.0,205.4183813443081,37.837268762225335,107.61316872427916,-1.3946044810234854,19.821928109492802,-0.2568807339448522,209.2592592592587,-1.3946044810234854,38.54474357046701,-0.2568807339448522
AMP,BUYER_BREAKOUT_LONG,2026-08-19T14:12:00+00:00,2026-08-19T14:13:00+00:00,180,1787159580000,1787159580309.0,309,4473.63,4474.08,0.4499999999998181,1.0057933698096997,4.288928571428512,True,,4474.65,10.0,1.2740049350921507,0.13290032475636665,4473.94,9.0,-0.31291349283054265,-0.03264218502797254,4473.34,6.0,-1.6539713192427978,-0.17253726371882902,4473.81,7.0,-0.6034760218850067,-0.0629527854108324,4486.53,9.0,27.826949898079196,2.9028228828378695,4493.83,8.0,44.143153452776886,4.604879673578214,4484.5,7.0,23.289704252047514,2.429511199933434,30.598469406001925,-8.73922683546082,3.191939378799397,-0.9116495961362099,54.73751028144285,-8.73922683546082,5.710050795236934,-0.9116495961362099
AMP,BUYER_BREAKOUT_LONG,2026-08-19T18:04:00+00:00,2026-08-19T18:05:00+00:00,180,1787173500000,1787173500008.0,8,4495.56,4496.01,0.4499999999998181,1.000887453541736,1.9764285714284466,True,,4489.39,7.0,-14.724166538775249,-3.3494759667511502,4489.69,5.0,-14.056908236415438,-3.197687025660074,4488.77,157.0,-16.103167030321956,-3.663173111673413,4487.89,7.0,-18.060458050582383,-4.108420672208372,4484.7,8.0,-25.15563799902669,-5.722443079147655,4480.46,10.0,-34.58622200573438,-7.867726779906624,4496.8,8.0,1.7571135295516773,0.3997108782074517,0.7784680194204512,-30.4937044179173,0.1770870979397423,-6.936754607879025,5.115646984771346,-53.42514807573923,1.1637152150344987,-12.153234550055199
AMP,BUYER_BREAKOUT_LONG,2026-08-19T18:53:00+00:00,2026-08-19T18:54:00+00:00,180,1787176440000,1787176440010.0,10,4495.6,4496.05,0.4499999999998181,1.000878548948117,2.0535714285714284,True,,4494.29,608.0,-3.9145472136658137,-0.8570434782609759,4494.58,157.0,-3.269536593232403,-0.7158260869566458,4495.32,8.0,-1.6236474238508756,-0.35547826086979556,4497.23,9.0,2.6245259727969694,0.5746086956518728,4503.06,158.0,15.59146361806523,3.413565217391411,4504.44,157.0,18.660824501505584,4.0855652173910215,4508.67,161.0,28.069082861622736,6.145391304347774,17.25959453297943,-5.1156014724039585,3.7787826086957588,-1.1200000000000887,35.18644143192293,-5.1156014724039585,7.703652173912903,-1.1200000000000887
AMP,BUYER_BREAKOUT_LONG,2026-08-20T03:34:00+00:00,2026-08-20T03:35:00+00:00,180,1787207700000,1787207700008.0,8,4497.81,4498.26,0.4499999999998181,1.0003868162352068,1.7389285714285247,True,,4495.87,11.0,-5.313165535118751,-1.374409529677777,4495.39,155.0,-6.380244805769099,-1.650441569110682,4497.31,13.0,-2.1119277231636633,-0.5463134113780165,4497.64,159.0,-1.3783107245910438,-0.3565413842677636,4498.28,9.0,0.04446163627608689,0.011501334976109525,4495.61,6.0,-5.891166806722034,-1.523926884370862,4488.1,457.0,-22.58651122878592,-5.842678168001716,0.7336169985726196,-8.18094107499409,0.18977202711025284,-2.1162456356543626,6.157936624382598,-25.72105658632586,1.5929348942285653,-6.653522283837051
AMP,BUYER_BREAKOUT_LONG,2026-08-20T13:35:00+00:00,2026-08-20T13:36:00+00:00,180,1787243760000,1787243760161.0,161,4483.0,4483.45,0.4499999999998181,1.003691353756188,3.9400000000000546,True,,4482.52,8.0,-2.074295464428914,-0.2360406091368956,4484.09,161.0,1.4274721475656635,0.1624365482234311,4479.65,9.0,-8.475615876167197,-0.9644670050761749,4485.33,5.0,4.193199433472235,0.47715736040611245,4482.9,158.0,-1.2267338768140201,-0.13959390862948587,4482.32,8.0,-2.5203805105445785,-0.2868020304568765,4497.55,8.0,31.448995751040748,3.578680203045728,12.78033657116835,-12.691119561943593,1.4543147208122826,-1.4441624365481018,32.809555141687845,-12.691119561943593,3.7335025380710234,-1.4441624365481018
AMP,BUYER_BREAKOUT_LONG,2026-08-20T14:23:00+00:00,2026-08-20T14:24:00+00:00,180,1787246640000,1787246640007.0,7,4491.25,4491.7,0.4499999999998181,1.0018478527056975,3.4942857142855246,True,,4490.73,8.0,-2.15953870472261,-0.27759607522494484,4488.91,14.0,-6.211456686777754,-0.7984464431725595,4489.37,3.0,-5.1873455484558795,-0.6668029435813727,4496.78,3.0,11.309749092770948,1.4538021259199272,4496.33,14.0,10.307901240065252,1.3250204415373068,4508.59,155.0,37.6026894049031,4.8336058871630705,4524.28,11.0,72.53378453592165,9.323793949305474,19.90337734042903,-11.220695950308265,2.558462796402574,-1.4423548650859224,109.1791526593494,-11.220695950308265,14.034341782502796,-1.4423548650859224
AMP,BUYER_BREAKOUT_LONG,2026-08-20T14:33:00+00:00,2026-08-20T14:34:00+00:00,180,1787247240000,1787247240003.0,3,4496.78,4497.15,0.36999999999989086,0.8227432929741967,3.240357142857062,True,,4494.24,8.0,-6.470764817717565,-0.8980491568389503,4499.17,5.0,4.491733653537099,0.6233880745069286,4496.33,14.0,-1.8233770276724348,-0.2530585252947473,4499.61,8.0,5.470131083019327,0.7591755758845226,4506.02,10.0,19.7236027261728,2.7373525845919606,4535.48,17.0,85.23175789110866,11.82894301774523,4524.22,7.0,60.19367821842861,8.354017414306583,20.87989059737907,-9.383720800950258,2.8978287225836628,-1.3023255813951793,96.9280544344755,-9.383720800950258,13.452220875124375,-1.3023255813951793
AMP,BUYER_BREAKOUT_LONG,2026-08-20T14:35:00+00:00,2026-08-20T14:36:00+00:00,180,1787247360000,1787247360008.0,8,4497.55,4498.0,0.4499999999998181,1.0004446420627349,3.1185714285712884,True,,4499.17,5.0,2.6011560693643236,0.37517178195148315,4496.33,14.0,-3.712761227212256,-0.5355016032982609,4496.35,154.0,-3.668297020897368,-0.5290884104442498,4501.87,9.0,8.603823921742753,1.2409528172240245,4507.16,11.0,20.3646064917738,2.9372423270729207,4528.9,155.0,68.69719875500142,9.908382959230746,4521.85,157.0,53.02356602934719,7.647732478241413,24.210760337928694,-9.826589595375884,3.491983508932923,-1.4173156207055382,95.02000889284076,-9.826589595375884,13.704993128722489,-1.4173156207055382
AMP,BUYER_BREAKOUT_LONG,2026-08-20T14:45:00+00:00,2026-08-20T14:46:00+00:00,180,1787247960000,1787247960009.0,9,4501.87,4502.31,0.4400000000005093,0.9772761093760964,2.9724999999999846,True,,4504.1,8.0,3.9757368995026185,0.6021867115222785,4506.02,10.0,8.240214467684448,1.2481076534903468,4507.16,11.0,10.772248023791018,1.631623212783677,4510.0,310.0,17.080121093393387,2.5870479394447905,4518.04,10.0,34.93762091015404,5.2918418839359616,4535.42,7.0,73.5400272304654,11.138772077375894,4515.82,6.0,30.006818721943418,4.544995794785325,36.5812216395569,-2.176660425427109,5.540790580319404,-0.32968881412968143,85.35618382563479,-2.176660425427109,12.928511354078918,-0.32968881412968143
