market,state,bars
EURUSD,RANGE,8
EURUSD,TRANSITION,1
EURUSD,PULLBACK,3
EURUSD,TRANSITION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,1
EURUSD,PULLBACK,11
EURUSD,TRANSITION,10
EURUSD,TRANSITION,1
EURUSD,EXPANSION,5
EURUSD,TRANSITION,3
EURUSD,EXPANSION,3
EURUSD,TRANSITION,4
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,4
EURUSD,EXPANSION,4
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,21
EURUSD,TRANSITION,4
EURUSD,PULLBACK,7
EURUSD,TRANSITION,2
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,5
EURUSD,TRANSITION,3
EURUSD,PULLBACK,11
EURUSD,RANGE,18
EURUSD,TRANSITION,8
EURUSD,EXPANSION,3
EURUSD,TRANSITION,1
EURUSD,TRANSITION,3
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,10
EURUSD,TRANSITION,4
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,5
EURUSD,EXPANSION,2
EURUSD,TRANSITION,5
EURUSD,PULLBACK,9
EURUSD,TRANSITION,4
EURUSD,PULLBACK,10
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,PULLBACK,9
EURUSD,TRANSITION,1
EURUSD,RANGE,2
EURUSD,TRANSITION,5
EURUSD,RANGE,13
EURUSD,RANGE,29
EURUSD,TRANSITION,1
EURUSD,EXPANSION,8
EURUSD,TRANSITION,1
EURUSD,PULLBACK,21
EURUSD,TRANSITION,11
EURUSD,EXPANSION,7
EURUSD,TRANSITION,4
EURUSD,PULLBACK,7
EURUSD,TRANSITION,1
EURUSD,TRANSITION,4
EURUSD,EXPANSION,10
EURUSD,TRANSITION,2
EURUSD,EXPANSION,4
EURUSD,TRANSITION,2
EURUSD,PULLBACK,8
EURUSD,TRANSITION,3
EURUSD,PULLBACK,13
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,7
EURUSD,EXPANSION,1
EURUSD,TRANSITION,9
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,RANGE,14
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,RANGE,29
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,6
EURUSD,PULLBACK,19
EURUSD,PULLBACK,6
EURUSD,TRANSITION,4
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,7
EURUSD,PULLBACK,2
EURUSD,TRANSITION,3
EURUSD,TRANSITION,6
EURUSD,RANGE,14
EURUSD,TRANSITION,7
EURUSD,EXPANSION,3
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,11
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,4
EURUSD,PULLBACK,6
EURUSD,PULLBACK,17
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,3
EURUSD,EXPANSION,3
EURUSD,TRANSITION,1
EURUSD,PULLBACK,4
EURUSD,PULLBACK,11
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,12
EURUSD,PULLBACK,8
EURUSD,TRANSITION,8
EURUSD,RANGE,14
EURUSD,RANGE,15
EURUSD,EXPANSION,5
EURUSD,TRANSITION,2
EURUSD,PULLBACK,6
EURUSD,TRANSITION,2
EURUSD,TRANSITION,2
EURUSD,EXPANSION,11
EURUSD,TRANSITION,4
EURUSD,EXPANSION,6
EURUSD,TRANSITION,3
EURUSD,PULLBACK,4
EURUSD,PULLBACK,22
EURUSD,TRANSITION,2
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,14
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,RANGE,12
EURUSD,RANGE,5
EURUSD,TRANSITION,11
EURUSD,RANGE,14
EURUSD,RANGE,15
EURUSD,TRANSITION,4
EURUSD,PULLBACK,2
EURUSD,TRANSITION,9
EURUSD,TRANSITION,1
EURUSD,RANGE,3
EURUSD,TRANSITION,4
EURUSD,RANGE,5
EURUSD,TRANSITION,3
EURUSD,RANGE,2
EURUSD,EXPANSION,2
EURUSD,TRANSITION,7
EURUSD,PULLBACK,3
EURUSD,PULLBACK,12
EURUSD,PULLBACK,9
EURUSD,TRANSITION,3
EURUSD,TRANSITION,10
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,PULLBACK,3
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,6
EURUSD,PULLBACK,3
EURUSD,TRANSITION,3
EURUSD,PULLBACK,9
EURUSD,TRANSITION,2
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,3
EURUSD,TRANSITION,1
EURUSD,PULLBACK,6
EURUSD,TRANSITION,5
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,5
EURUSD,RANGE,3
EURUSD,TRANSITION,3
EURUSD,TRANSITION,1
EURUSD,RANGE,13
EURUSD,TRANSITION,2
EURUSD,RANGE,3
EURUSD,TRANSITION,3
EURUSD,RANGE,6
EURUSD,TRANSITION,1
EURUSD,RANGE,1
EURUSD,TRANSITION,4
EURUSD,RANGE,1
EURUSD,TRANSITION,4
EURUSD,RANGE,21
EURUSD,RANGE,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,4
EURUSD,TRANSITION,2
EURUSD,RANGE,9
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,RANGE,3
EURUSD,TRANSITION,2
EURUSD,EXPANSION,2
EURUSD,TRANSITION,6
EURUSD,PULLBACK,4
EURUSD,RANGE,16
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,13
EURUSD,TRANSITION,1
EURUSD,RANGE,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,TRANSITION,3
EURUSD,PULLBACK,4
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,8
EURUSD,TRANSITION,5
EURUSD,PULLBACK,2
EURUSD,TRANSITION,4
EURUSD,RANGE,9
EURUSD,RANGE,8
EURUSD,TRANSITION,1
EURUSD,EXPANSION,21
EURUSD,TRANSITION,9
EURUSD,EXPANSION,2
EURUSD,TRANSITION,4
EURUSD,PULLBACK,15
EURUSD,PULLBACK,21
EURUSD,TRANSITION,9
EURUSD,TRANSITION,12
EURUSD,RANGE,9
EURUSD,TRANSITION,3
EURUSD,RANGE,6
EURUSD,RANGE,19
EURUSD,TRANSITION,1
EURUSD,EXPANSION,7
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,PULLBACK,6
EURUSD,TRANSITION,2
EURUSD,PULLBACK,5
EURUSD,TRANSITION,3
EURUSD,PULLBACK,3
EURUSD,TRANSITION,3
EURUSD,EXPANSION,8
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,24
EURUSD,TRANSITION,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,4
EURUSD,PULLBACK,5
EURUSD,TRANSITION,8
EURUSD,PULLBACK,3
EURUSD,TRANSITION,1
EURUSD,RANGE,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,RANGE,2
EURUSD,TRANSITION,9
EURUSD,RANGE,15
EURUSD,RANGE,30
EURUSD,RANGE,4
EURUSD,TRANSITION,10
EURUSD,RANGE,16
EURUSD,RANGE,13
EURUSD,EXPANSION,3
EURUSD,TRANSITION,5
EURUSD,PULLBACK,6
EURUSD,TRANSITION,3
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,9
EURUSD,TRANSITION,1
EURUSD,RANGE,6
EURUSD,TRANSITION,2
EURUSD,PULLBACK,5
EURUSD,PULLBACK,1
EURUSD,TRANSITION,3
EURUSD,EXPANSION,1
EURUSD,TRANSITION,4
EURUSD,PULLBACK,6
EURUSD,TRANSITION,8
EURUSD,PULLBACK,7
EURUSD,TRANSITION,15
EURUSD,RANGE,2
EURUSD,TRANSITION,3
EURUSD,EXPANSION,4
EURUSD,TRANSITION,3
EURUSD,PULLBACK,3
EURUSD,PULLBACK,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,6
EURUSD,TRANSITION,3
EURUSD,PULLBACK,4
EURUSD,TRANSITION,4
EURUSD,RANGE,3
EURUSD,TRANSITION,1
EURUSD,PULLBACK,4
EURUSD,TRANSITION,2
EURUSD,RANGE,4
EURUSD,EXPANSION,3
EURUSD,TRANSITION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,2
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,EXPANSION,6
EURUSD,TRANSITION,3
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,5
EURUSD,TRANSITION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,2
EURUSD,PULLBACK,19
EURUSD,PULLBACK,4
EURUSD,RANGE,4
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,RANGE,9
EURUSD,TRANSITION,2
EURUSD,RANGE,8
EURUSD,RANGE,12
EURUSD,TRANSITION,7
EURUSD,RANGE,11
EURUSD,RANGE,10
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,5
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,9
EURUSD,PULLBACK,3
EURUSD,TRANSITION,2
EURUSD,EXPANSION,9
EURUSD,TRANSITION,1
EURUSD,EXPANSION,12
EURUSD,TRANSITION,3
EURUSD,EXPANSION,2
EURUSD,TRANSITION,6
EURUSD,PULLBACK,4
EURUSD,TRANSITION,1
EURUSD,RANGE,6
EURUSD,TRANSITION,3
EURUSD,RANGE,7
EURUSD,TRANSITION,1
EURUSD,TRANSITION,6
EURUSD,RANGE,1
EURUSD,TRANSITION,2
EURUSD,RANGE,7
EURUSD,TRANSITION,2
EURUSD,PULLBACK,5
EURUSD,TRANSITION,7
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,3
EURUSD,RANGE,4
EURUSD,TRANSITION,1
EURUSD,RANGE,19
EURUSD,RANGE,2
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,RANGE,19
EURUSD,TRANSITION,4
EURUSD,RANGE,1
EURUSD,TRANSITION,4
EURUSD,PULLBACK,4
EURUSD,RANGE,20
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,2
EURUSD,EXPANSION,4
EURUSD,PULLBACK,10
EURUSD,TRANSITION,1
EURUSD,RANGE,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,5
EURUSD,PULLBACK,3
EURUSD,TRANSITION,5
EURUSD,EXPANSION,5
EURUSD,TRANSITION,4
EURUSD,PULLBACK,9
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,TRANSITION,4
EURUSD,PULLBACK,11
EURUSD,TRANSITION,1
EURUSD,RANGE,6
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,5
EURUSD,PULLBACK,3
EURUSD,TRANSITION,5
EURUSD,RANGE,22
EURUSD,RANGE,13
EURUSD,TRANSITION,1
EURUSD,EXPANSION,5
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,3
EURUSD,TRANSITION,3
EURUSD,PULLBACK,2
EURUSD,PULLBACK,14
EURUSD,TRANSITION,10
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,6
EURUSD,RANGE,4
EURUSD,TRANSITION,5
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,12
EURUSD,TRANSITION,1
EURUSD,RANGE,22
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,6
EURUSD,EXPANSION,2
EURUSD,TRANSITION,2
EURUSD,PULLBACK,9
EURUSD,TRANSITION,3
EURUSD,PULLBACK,1
EURUSD,TRANSITION,3
EURUSD,TRANSITION,7
EURUSD,RANGE,17
EURUSD,TRANSITION,6
EURUSD,TRANSITION,3
EURUSD,RANGE,15
EURUSD,TRANSITION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,2
EURUSD,PULLBACK,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,PULLBACK,9
EURUSD,TRANSITION,1
EURUSD,RANGE,20
EURUSD,RANGE,16
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,4
EURUSD,PULLBACK,8
EURUSD,PULLBACK,8
EURUSD,TRANSITION,3
EURUSD,RANGE,5
EURUSD,TRANSITION,1
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,5
EURUSD,TRANSITION,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,8
EURUSD,TRANSITION,3
EURUSD,PULLBACK,15
EURUSD,TRANSITION,3
EURUSD,TRANSITION,8
EURUSD,EXPANSION,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,TRANSITION,1
EURUSD,PULLBACK,3
EURUSD,PULLBACK,6
EURUSD,PULLBACK,11
EURUSD,TRANSITION,1
EURUSD,RANGE,6
EURUSD,RANGE,6
EURUSD,RANGE,26
EURUSD,TRANSITION,4
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,RANGE,5
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,TRANSITION,12
EURUSD,EXPANSION,1
EURUSD,TRANSITION,3
EURUSD,PULLBACK,3
EURUSD,PULLBACK,6
EURUSD,TRANSITION,1
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,7
EURUSD,TRANSITION,2
EURUSD,PULLBACK,3
EURUSD,TRANSITION,2
EURUSD,EXPANSION,2
EURUSD,TRANSITION,3
EURUSD,EXPANSION,2
EURUSD,EXPANSION,16
EURUSD,TRANSITION,6
EURUSD,PULLBACK,6
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,8
EURUSD,RANGE,15
EURUSD,RANGE,4
EURUSD,EXPANSION,4
EURUSD,TRANSITION,8
EURUSD,PULLBACK,14
EURUSD,PULLBACK,3
EURUSD,TRANSITION,2
EURUSD,RANGE,7
EURUSD,TRANSITION,3
EURUSD,RANGE,3
EURUSD,TRANSITION,12
EURUSD,TRANSITION,1
EURUSD,RANGE,3
EURUSD,TRANSITION,2
EURUSD,RANGE,24
EURUSD,RANGE,4
EURUSD,TRANSITION,3
EURUSD,EXPANSION,8
EURUSD,TRANSITION,7
EURUSD,PULLBACK,5
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,PULLBACK,7
EURUSD,TRANSITION,1
EURUSD,PULLBACK,8
EURUSD,TRANSITION,7
EURUSD,EXPANSION,4
EURUSD,EXPANSION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,9
EURUSD,TRANSITION,3
EURUSD,PULLBACK,8
EURUSD,TRANSITION,1
EURUSD,RANGE,6
EURUSD,RANGE,27
EURUSD,TRANSITION,3
EURUSD,TRANSITION,1
EURUSD,PULLBACK,1
EURUSD,TRANSITION,2
EURUSD,EXPANSION,3
EURUSD,TRANSITION,2
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,RANGE,4
EURUSD,TRANSITION,4
EURUSD,RANGE,8
EURUSD,TRANSITION,2
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,RANGE,9
EURUSD,TRANSITION,2
EURUSD,EXPANSION,3
EURUSD,TRANSITION,12
EURUSD,TRANSITION,1
EURUSD,PULLBACK,4
EURUSD,TRANSITION,1
EURUSD,EXPANSION,6
EURUSD,TRANSITION,8
EURUSD,PULLBACK,9
EURUSD,TRANSITION,1
EURUSD,PULLBACK,12
EURUSD,TRANSITION,1
EURUSD,RANGE,5
EURUSD,TRANSITION,5
EURUSD,RANGE,7
EURUSD,RANGE,30
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,1
EURUSD,RANGE,13
EURUSD,TRANSITION,1
EURUSD,PULLBACK,2
EURUSD,TRANSITION,3
EURUSD,PULLBACK,7
EURUSD,PULLBACK,10
EURUSD,TRANSITION,1
EURUSD,RANGE,13
EURUSD,TRANSITION,1
EURUSD,EXPANSION,4
EURUSD,TRANSITION,1
EURUSD,TRANSITION,3
EURUSD,PULLBACK,7
EURUSD,TRANSITION,7
EURUSD,PULLBACK,13
EURUSD,PULLBACK,3
EURUSD,TRANSITION,1
EURUSD,RANGE,3
EURUSD,TRANSITION,7
EURUSD,RANGE,4
EURUSD,TRANSITION,1
EURUSD,RANGE,11
EURUSD,RANGE,8
EURUSD,TRANSITION,1
EURUSD,RANGE,4
EURUSD,TRANSITION,2
EURUSD,RANGE,1
EURUSD,TRANSITION,3
EURUSD,PULLBACK,4
EURUSD,TRANSITION,4
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,1
EURUSD,EXPANSION,3
EURUSD,TRANSITION,5
EURUSD,PULLBACK,15
EURUSD,TRANSITION,2
EURUSD,RANGE,4
EURUSD,TRANSITION,1
EURUSD,TRANSITION,1
EURUSD,RANGE,15
EURUSD,TRANSITION,1
EURUSD,RANGE,1
EURUSD,TRANSITION,1
EURUSD,EXPANSION,9
EURUSD,TRANSITION,2
EURUSD,TRANSITION,8
EURUSD,EXPANSION,10
EURUSD,TRANSITION,4
EURUSD,PULLBACK,8
EURUSD,PULLBACK,5
EURUSD,TRANSITION,2
EURUSD,PULLBACK,14
EURUSD,TRANSITION,1
EURUSD,RANGE,4
EURUSD,TRANSITION,4
EURUSD,TRANSITION,5
EURUSD,RANGE,3
EURUSD,TRANSITION,3
EURUSD,RANGE,4
EURUSD,TRANSITION,5
EURUSD,RANGE,10
EURUSD,RANGE,2
EURUSD,TRANSITION,2
EURUSD,RANGE,2
EURUSD,TRANSITION,2
EURUSD,PULLBACK,1
EURUSD,TRANSITION,1
EURUSD,RANGE,20
